[2025-03-16 02:47:32 root] (main_calib_config3_cbq.py 280): INFO Namespace(model='/workspace/volume/inference-soft-data/AE/llm/models/Llama-2-7b-hf', cache_dir='./cache', output_dir='./log-divide-adaptive-calibration-cbq/Llama-2-7b-hf-0.45', save_dir=None, resume=None, real_quant=False, calib_dataset='wikitext2', nsamples=128, batch_size=1, seed=2, tasks='piqa,arc_easy,arc_challenge,boolq,hellaswag,winogrande', eval_ppl=True, num_fewshot=0, wbits=4, abits=4, group_size=None, alpha=0.5, let_lr=0.005, lwc_lr=0.01, wd=0, epochs=20, let=True, lwc=True, symmetric=False, disable_zero_point=False, a_dynamic_method='per_token', w_dynamic_method='per_channel', limit=-1, multigpu=False, deactive_amp=True, attn_implementation='eager', net=None, act_scales=None, act_shifts=None, quant_map='log-divide-adaptive/Llama-2-7b-hf/quant_map_Llama-2-7b-hf_0.45.pkl', scale_calibration=True, compensation_calibration=True)
[2025-03-16 02:48:52 root] (main_calib_config3_cbq.py 347): INFO === start quantization ===
[2025-03-16 02:48:52 root] (main_calib_config3_cbq.py 353): INFO load calibration from ./cache/dataloader_Llama_wikitext2_128.cache
[2025-03-16 02:48:52 root] (abq_llm_calib_config3_cbq.py 82): INFO Starting ...
[2025-03-16 02:48:52 root] (abq_llm_calib_config3_cbq.py 89): INFO Loaded quant_map from log-divide-adaptive/Llama-2-7b-hf/quant_map_Llama-2-7b-hf_0.45.pkl
[2025-03-16 02:48:56 root] (abq_llm_calib_config3_cbq.py 294): INFO === Start quantize layers 0 to 1 ===
[2025-03-16 02:59:28 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 0-1 epoch 10 loss:0.07731963694095612 norm:0.09691821038722992 max memory_allocated 38105.85986328125 
[2025-03-16 03:00:25 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 0-1 epoch 11 loss:0.11188596487045288 norm:0.256086528301239 max memory_allocated 38105.85986328125 
[2025-03-16 03:01:21 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 0-1 epoch 12 loss:0.06839840114116669 norm:0.049166738986968994 max memory_allocated 38105.85986328125 
[2025-03-16 03:02:18 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 0-1 epoch 13 loss:0.06844590604305267 norm:0.05224347487092018 max memory_allocated 38105.85986328125 
[2025-03-16 03:03:15 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 0-1 epoch 14 loss:0.06723809987306595 norm:0.04633920267224312 max memory_allocated 38105.85986328125 
[2025-03-16 03:04:12 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 0-1 epoch 15 loss:0.06712181866168976 norm:0.048336442559957504 max memory_allocated 38105.85986328125 
[2025-03-16 03:05:09 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 0-1 epoch 16 loss:0.6519009470939636 norm:1.0473277568817139 max memory_allocated 38105.85986328125 
[2025-03-16 03:06:06 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 0-1 epoch 17 loss:0.2064402997493744 norm:0.5395591855049133 max memory_allocated 38105.85986328125 
[2025-03-16 03:07:03 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 0-1 epoch 18 loss:0.12381533533334732 norm:0.23862536251544952 max memory_allocated 38105.85986328125 
[2025-03-16 03:08:00 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 0-1 epoch 19 loss:0.11368339508771896 norm:0.277671754360199 max memory_allocated 38105.85986328125 
[2025-03-16 03:08:31 root] (abq_llm_calib_config3_cbq.py 294): INFO === Start quantize layers 1 to 2 ===
[2025-03-16 03:09:33 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 1-2 epoch 0 loss:0.2778609097003937 norm:0.5828299522399902 max memory_allocated 38138.54931640625 
[2025-03-16 03:10:30 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 1-2 epoch 1 loss:0.12044145166873932 norm:0.057017359882593155 max memory_allocated 38138.54931640625 
[2025-03-16 03:11:27 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 1-2 epoch 2 loss:0.09241856634616852 norm:0.042591504752635956 max memory_allocated 38138.54931640625 
[2025-03-16 03:12:24 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 1-2 epoch 3 loss:0.07446406036615372 norm:0.034466277807950974 max memory_allocated 38138.54931640625 
[2025-03-16 03:13:21 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 1-2 epoch 4 loss:0.06444250792264938 norm:0.026920635253190994 max memory_allocated 38138.54931640625 
[2025-03-16 03:14:19 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 1-2 epoch 5 loss:0.05939575284719467 norm:0.024618685245513916 max memory_allocated 38138.54931640625 
[2025-03-16 03:15:16 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 1-2 epoch 6 loss:0.05836566537618637 norm:0.03198812156915665 max memory_allocated 38138.54931640625 
[2025-03-16 03:16:13 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 1-2 epoch 7 loss:0.053191736340522766 norm:0.025007810443639755 max memory_allocated 38138.54931640625 
[2025-03-16 03:17:10 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 1-2 epoch 8 loss:0.04970680549740791 norm:0.024827368557453156 max memory_allocated 38138.54931640625 
[2025-03-16 03:18:07 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 1-2 epoch 9 loss:0.04708288237452507 norm:0.020180583000183105 max memory_allocated 38138.54931640625 
[2025-03-16 03:19:04 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 1-2 epoch 10 loss:0.04480106756091118 norm:0.01733984984457493 max memory_allocated 38138.54931640625 
[2025-03-16 03:20:01 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 1-2 epoch 11 loss:0.043675199151039124 norm:0.018890604376792908 max memory_allocated 38138.54931640625 
[2025-03-16 03:20:58 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 1-2 epoch 12 loss:0.04271736368536949 norm:0.020175641402602196 max memory_allocated 38138.54931640625 
[2025-03-16 03:21:56 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 1-2 epoch 13 loss:0.040789250284433365 norm:0.017283670604228973 max memory_allocated 38138.54931640625 
[2025-03-16 03:22:53 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 1-2 epoch 14 loss:0.04013168439269066 norm:0.018053222447633743 max memory_allocated 38138.54931640625 
[2025-03-16 03:23:50 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 1-2 epoch 15 loss:0.038850829005241394 norm:0.017734790220856667 max memory_allocated 38138.54931640625 
[2025-03-16 03:24:47 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 1-2 epoch 16 loss:0.03852337226271629 norm:0.017807066440582275 max memory_allocated 38138.54931640625 
[2025-03-16 03:25:44 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 1-2 epoch 17 loss:0.038484152406454086 norm:0.019771909341216087 max memory_allocated 38138.54931640625 
[2025-03-16 03:26:41 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 1-2 epoch 18 loss:0.0371621809899807 norm:0.01788359321653843 max memory_allocated 38138.54931640625 
[2025-03-16 03:27:38 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 1-2 epoch 19 loss:0.03562501445412636 norm:0.015502896159887314 max memory_allocated 38138.54931640625 
[2025-03-16 03:28:09 root] (abq_llm_calib_config3_cbq.py 294): INFO === Start quantize layers 2 to 3 ===
[2025-03-16 03:29:11 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 0 loss:0.047515757381916046 norm:0.04045996814966202 max memory_allocated 38138.54931640625 
[2025-03-16 03:30:08 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 1 loss:0.022679727524518967 norm:0.012137145735323429 max memory_allocated 38138.54931640625 
[2025-03-16 03:31:05 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 2 loss:0.01598241552710533 norm:0.006486308295279741 max memory_allocated 38138.54931640625 
[2025-03-16 03:32:02 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 3 loss:0.012933682650327682 norm:0.005347663536667824 max memory_allocated 38138.54931640625 
[2025-03-16 03:32:59 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 4 loss:0.010964772664010525 norm:0.004868905991315842 max memory_allocated 38138.54931640625 
[2025-03-16 03:33:56 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 5 loss:0.009757991880178452 norm:0.004785260651260614 max memory_allocated 38138.54931640625 
[2025-03-16 03:34:53 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 6 loss:0.008915373124182224 norm:0.0039681196212768555 max memory_allocated 38138.54931640625 
[2025-03-16 03:35:50 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 7 loss:0.008394709788262844 norm:0.003879430005326867 max memory_allocated 38138.54931640625 
[2025-03-16 03:36:47 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 8 loss:0.00796353630721569 norm:0.003795524127781391 max memory_allocated 38138.54931640625 
[2025-03-16 03:37:44 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 9 loss:0.0075906445272266865 norm:0.003191782161593437 max memory_allocated 38138.54931640625 
[2025-03-16 03:38:41 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 10 loss:0.007295337971299887 norm:0.0028120316565036774 max memory_allocated 38138.54931640625 
[2025-03-16 03:39:39 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 11 loss:0.007132468745112419 norm:0.002810621866956353 max memory_allocated 38138.54931640625 
[2025-03-16 03:40:36 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 12 loss:0.007001063320785761 norm:0.00266014551743865 max memory_allocated 38138.54931640625 
[2025-03-16 03:41:33 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 13 loss:0.006875908933579922 norm:0.0023996741510927677 max memory_allocated 38138.54931640625 
[2025-03-16 03:42:30 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 14 loss:0.0068612187169492245 norm:0.0033954735845327377 max memory_allocated 38138.54931640625 
[2025-03-16 03:43:27 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 15 loss:0.006769245490431786 norm:0.0030122657772153616 max memory_allocated 38138.54931640625 
[2025-03-16 03:44:24 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 16 loss:0.006550287827849388 norm:0.001769375754520297 max memory_allocated 38138.54931640625 
[2025-03-16 03:45:21 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 17 loss:0.006471069995313883 norm:0.0016683363355696201 max memory_allocated 38138.54931640625 
[2025-03-16 03:46:18 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 18 loss:0.006394788157194853 norm:0.0018288173014298081 max memory_allocated 38138.54931640625 
[2025-03-16 03:47:15 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 19 loss:0.006375870201736689 norm:0.0019655609503388405 max memory_allocated 38138.54931640625 
[2025-03-16 03:47:46 root] (abq_llm_calib_config3_cbq.py 294): INFO === Start quantize layers 3 to 4 ===
[2025-03-16 03:48:48 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 0 loss:0.04750184714794159 norm:0.010519472882151604 max memory_allocated 38138.54931640625 
[2025-03-16 03:49:45 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 1 loss:0.02493593841791153 norm:0.0029628498014062643 max memory_allocated 38138.54931640625 
[2025-03-16 03:50:42 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 2 loss:0.017562096938490868 norm:0.0016001485055312514 max memory_allocated 38138.54931640625 
[2025-03-16 03:51:39 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 3 loss:0.0141393868252635 norm:0.0009918175637722015 max memory_allocated 38138.54931640625 
[2025-03-16 03:52:36 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 4 loss:0.01230696588754654 norm:0.0007313297246582806 max memory_allocated 38138.54931640625 
[2025-03-16 03:53:33 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 5 loss:0.01082852017134428 norm:0.0005853924667462707 max memory_allocated 38138.54931640625 
[2025-03-16 03:54:30 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 6 loss:0.009766162373125553 norm:0.0005106725730001926 max memory_allocated 38138.54931640625 
[2025-03-16 03:55:26 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 7 loss:0.009194331243634224 norm:0.00048604761832393706 max memory_allocated 38138.54931640625 
[2025-03-16 03:56:24 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 8 loss:0.008858969435095787 norm:0.00048423747648485005 max memory_allocated 38138.54931640625 
[2025-03-16 03:57:21 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 9 loss:0.008596095256507397 norm:0.0004187343583907932 max memory_allocated 38138.54931640625 
[2025-03-16 03:58:18 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 10 loss:0.008388937450945377 norm:0.00046706979628652334 max memory_allocated 38138.54931640625 
[2025-03-16 03:59:15 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 11 loss:0.008099253289401531 norm:0.0004368607187643647 max memory_allocated 38138.54931640625 
[2025-03-16 04:00:12 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 12 loss:0.007734072860330343 norm:0.0004063275409862399 max memory_allocated 38138.54931640625 
[2025-03-16 04:01:08 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 13 loss:0.007567690685391426 norm:0.00048272020649164915 max memory_allocated 38138.54931640625 
[2025-03-16 04:02:05 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 14 loss:0.007475392892956734 norm:0.0004180413670837879 max memory_allocated 38138.54931640625 
[2025-03-16 04:03:02 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 15 loss:0.007364627905189991 norm:0.00041869597043842077 max memory_allocated 38138.54931640625 
[2025-03-16 04:03:59 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 16 loss:0.007313891313970089 norm:0.0005208810907788575 max memory_allocated 38138.54931640625 
[2025-03-16 04:04:56 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 17 loss:0.007249836809933186 norm:0.0004683010920416564 max memory_allocated 38138.54931640625 
[2025-03-16 04:05:53 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 18 loss:0.007191598881036043 norm:0.00045651179971173406 max memory_allocated 38138.54931640625 
[2025-03-16 04:06:50 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 19 loss:0.007139709312468767 norm:0.0004617331433109939 max memory_allocated 38138.54931640625 
[2025-03-16 04:07:22 root] (abq_llm_calib_config3_cbq.py 294): INFO === Start quantize layers 4 to 5 ===
[2025-03-16 04:08:24 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 0 loss:0.018195275217294693 norm:0.0023249699734151363 max memory_allocated 38138.71923828125 
[2025-03-16 04:09:21 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 1 loss:0.011079313233494759 norm:0.0007412942359223962 max memory_allocated 38138.71923828125 
[2025-03-16 04:10:18 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 2 loss:0.008865507319569588 norm:0.0004293021629564464 max memory_allocated 38138.71923828125 
[2025-03-16 04:11:15 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 3 loss:0.00764396833255887 norm:0.0003229847934562713 max memory_allocated 38138.71923828125 
[2025-03-16 04:12:12 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 4 loss:0.007064794190227985 norm:0.00025929324328899384 max memory_allocated 38138.71923828125 
[2025-03-16 04:13:09 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 5 loss:0.006725925952196121 norm:0.00020724603382404894 max memory_allocated 38138.71923828125 
[2025-03-16 04:14:06 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 6 loss:0.006509627681225538 norm:0.00022741235443390906 max memory_allocated 38138.71923828125 
[2025-03-16 04:15:03 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 7 loss:0.0063013238832354546 norm:0.00018205890955869108 max memory_allocated 38138.71923828125 
[2025-03-16 04:16:00 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 8 loss:0.006193174980580807 norm:0.00023592723300680518 max memory_allocated 38138.71923828125 
[2025-03-16 04:16:57 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 9 loss:0.006096689961850643 norm:0.00022847738000564277 max memory_allocated 38138.71923828125 
[2025-03-16 04:17:54 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 10 loss:0.005942720454186201 norm:0.00019287830218672752 max memory_allocated 38138.71923828125 
[2025-03-16 04:18:51 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 11 loss:0.005872993730008602 norm:0.00021258344349917024 max memory_allocated 38138.71923828125 
[2025-03-16 04:19:48 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 12 loss:0.0057449801824986935 norm:0.00013446981029119343 max memory_allocated 38138.71923828125 
[2025-03-16 04:20:45 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 13 loss:0.005813561845570803 norm:0.00021546630887314677 max memory_allocated 38138.71923828125 
[2025-03-16 04:21:42 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 14 loss:0.005589642096310854 norm:0.00011859174264827743 max memory_allocated 38138.71923828125 
[2025-03-16 04:22:39 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 15 loss:0.005517042241990566 norm:0.0001102757451008074 max memory_allocated 38138.71923828125 
[2025-03-16 04:23:36 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 16 loss:0.005567083600908518 norm:0.0001432864519301802 max memory_allocated 38138.71923828125 
[2025-03-16 04:24:33 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 17 loss:0.005468318238854408 norm:0.00011055418872274458 max memory_allocated 38138.71923828125 
[2025-03-16 04:25:30 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 18 loss:0.005358255933970213 norm:8.154958777595311e-05 max memory_allocated 38138.71923828125 
[2025-03-16 04:26:27 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 19 loss:0.005392290651798248 norm:0.00012785816215910017 max memory_allocated 38138.71923828125 
[2025-03-16 04:26:58 root] (abq_llm_calib_config3_cbq.py 294): INFO === Start quantize layers 5 to 6 ===
[2025-03-16 04:27:59 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 0 loss:0.02125217765569687 norm:0.0028052092529833317 max memory_allocated 38138.89111328125 
[2025-03-16 04:28:56 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 1 loss:0.014156252145767212 norm:0.0011918613454326987 max memory_allocated 38138.89111328125 
[2025-03-16 04:29:53 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 2 loss:0.011153260245919228 norm:0.0007269136258400977 max memory_allocated 38138.89111328125 
[2025-03-16 04:30:51 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 3 loss:0.009510752744972706 norm:0.0005249177920632064 max memory_allocated 38138.89111328125 
[2025-03-16 04:31:48 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 4 loss:0.00857073999941349 norm:0.00033785856794565916 max memory_allocated 38138.89111328125 
[2025-03-16 04:32:45 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 5 loss:0.008042863570153713 norm:0.0002656826691236347 max memory_allocated 38138.89111328125 
[2025-03-16 04:33:42 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 6 loss:0.007631407119333744 norm:0.00021068875503260642 max memory_allocated 38138.89111328125 
[2025-03-16 04:34:39 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 7 loss:0.0073599983006715775 norm:0.00020246434723958373 max memory_allocated 38138.89111328125 
[2025-03-16 04:35:36 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 8 loss:0.007153784856200218 norm:0.00017850090807769448 max memory_allocated 38138.89111328125 
[2025-03-16 04:36:33 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 9 loss:0.006962602958083153 norm:0.00014755057054571807 max memory_allocated 38138.89111328125 
[2025-03-16 04:37:30 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 10 loss:0.006835015490651131 norm:0.00012817936658393592 max memory_allocated 38138.89111328125 
[2025-03-16 04:38:27 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 11 loss:0.006736991927027702 norm:0.00011891796020790935 max memory_allocated 38138.89111328125 
[2025-03-16 04:39:24 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 12 loss:0.00664382241666317 norm:0.00011356428876752034 max memory_allocated 38138.89111328125 
[2025-03-16 04:40:21 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 13 loss:0.006572048645466566 norm:0.00011069318134104833 max memory_allocated 38138.89111328125 
[2025-03-16 04:41:18 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 14 loss:0.006514559965580702 norm:0.00010831176768988371 max memory_allocated 38138.89111328125 
[2025-03-16 04:42:15 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 15 loss:0.006456587463617325 norm:0.0001042774019879289 max memory_allocated 38138.89111328125 
[2025-03-16 04:43:12 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 16 loss:0.006412136368453503 norm:0.00010304687748430297 max memory_allocated 38138.89111328125 
[2025-03-16 04:44:09 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 17 loss:0.006380743347108364 norm:0.00010172036127187312 max memory_allocated 38138.89111328125 
[2025-03-16 04:45:06 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 18 loss:0.006366296671330929 norm:0.0001014630397548899 max memory_allocated 38138.89111328125 
[2025-03-16 04:46:03 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 19 loss:0.0063320789486169815 norm:0.00010104730608873069 max memory_allocated 38138.89111328125 
[2025-03-16 04:46:34 root] (abq_llm_calib_config3_cbq.py 294): INFO === Start quantize layers 6 to 7 ===
[2025-03-16 04:47:36 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 6-7 epoch 0 loss:0.018251795321702957 norm:0.0015347023727372289 max memory_allocated 38139.06298828125 
[2025-03-16 04:48:33 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 6-7 epoch 1 loss:0.012314816936850548 norm:0.0007413101848214865 max memory_allocated 38139.06298828125 
[2025-03-16 04:49:30 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 6-7 epoch 2 loss:0.009769507683813572 norm:0.00037648959551006556 max memory_allocated 38139.06298828125 
[2025-03-16 04:50:27 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 6-7 epoch 3 loss:0.008355570957064629 norm:0.00024871653295122087 max memory_allocated 38139.06298828125 
[2025-03-16 04:51:24 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 6-7 epoch 4 loss:0.0077384719625115395 norm:0.0001840771728893742 max memory_allocated 38139.06298828125 
[2025-03-16 04:52:21 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 6-7 epoch 5 loss:0.007358807139098644 norm:0.0001536301278974861 max memory_allocated 38139.06298828125 
[2025-03-16 04:53:18 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 6-7 epoch 6 loss:0.007066887337714434 norm:0.00013331745867617428 max memory_allocated 38139.06298828125 
