[2025-03-16 15:00:14 root] (main_calib_config3_cbq.py 280): INFO Namespace(model='/workspace/volume/inference-soft-data/AE/llm/models/Llama-2-7b-hf', cache_dir='./cache', output_dir='./log-divide-adaptive-calibration-cbq/Llama-2-7b-hf-0.45', save_dir=None, resume=None, real_quant=False, calib_dataset='wikitext2', nsamples=128, batch_size=1, seed=2, tasks='piqa,arc_easy,arc_challenge,boolq,hellaswag,winogrande', eval_ppl=True, num_fewshot=0, wbits=4, abits=4, group_size=None, alpha=0.5, let_lr=0.005, lwc_lr=0.01, wd=0, epochs=15, let=True, lwc=True, symmetric=False, disable_zero_point=False, a_dynamic_method='per_token', w_dynamic_method='per_channel', limit=-1, multigpu=False, deactive_amp=True, attn_implementation='eager', net=None, act_scales=None, act_shifts=None, quant_map='log-divide-adaptive/Llama-2-7b-hf/quant_map_Llama-2-7b-hf_0.45.pkl', scale_calibration=True, compensation_calibration=True)
[2025-03-16 15:00:21 root] (main_calib_config3_cbq.py 347): INFO === start quantization ===
[2025-03-16 15:00:21 root] (main_calib_config3_cbq.py 353): INFO load calibration from ./cache/dataloader_Llama_wikitext2_128.cache
[2025-03-16 15:00:21 root] (abq_llm_calib_config3_cbq.py 82): INFO Starting ...
[2025-03-16 15:00:21 root] (abq_llm_calib_config3_cbq.py 89): INFO Loaded quant_map from log-divide-adaptive/Llama-2-7b-hf/quant_map_Llama-2-7b-hf_0.45.pkl
[2025-03-16 15:00:26 root] (abq_llm_calib_config3_cbq.py 294): INFO === Start quantize layers 0 to 1 ===
[2025-03-16 15:10:57 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 0-1 epoch 10 loss:0.07731963694095612 norm:0.09691821038722992 max memory_allocated 38105.85986328125 
[2025-03-16 15:11:54 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 0-1 epoch 11 loss:0.11188596487045288 norm:0.256086528301239 max memory_allocated 38105.85986328125 
[2025-03-16 15:12:51 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 0-1 epoch 12 loss:0.06839840114116669 norm:0.049166738986968994 max memory_allocated 38105.85986328125 
[2025-03-16 15:13:48 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 0-1 epoch 13 loss:0.06844590604305267 norm:0.05224347487092018 max memory_allocated 38105.85986328125 
[2025-03-16 15:14:45 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 0-1 epoch 14 loss:0.06723809987306595 norm:0.04633920267224312 max memory_allocated 38105.85986328125 
[2025-03-16 15:15:16 root] (abq_llm_calib_config3_cbq.py 294): INFO === Start quantize layers 1 to 2 ===
[2025-03-16 15:16:19 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 1-2 epoch 0 loss:0.20052498579025269 norm:0.08240444958209991 max memory_allocated 38138.54931640625 
[2025-03-16 15:17:16 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 1-2 epoch 1 loss:0.10819365829229355 norm:0.04309307783842087 max memory_allocated 38138.54931640625 
[2025-03-16 15:18:14 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 1-2 epoch 2 loss:0.08125993609428406 norm:0.033785656094551086 max memory_allocated 38138.54931640625 
[2025-03-16 15:19:11 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 1-2 epoch 3 loss:0.06748852878808975 norm:0.030661121010780334 max memory_allocated 38138.54931640625 
[2025-03-16 15:20:08 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 1-2 epoch 4 loss:0.0605073943734169 norm:0.02496068924665451 max memory_allocated 38138.54931640625 
[2025-03-16 15:21:05 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 1-2 epoch 5 loss:0.05563243106007576 norm:0.020876869559288025 max memory_allocated 38138.54931640625 
[2025-03-16 15:22:02 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 1-2 epoch 6 loss:0.0527217797935009 norm:0.02031775563955307 max memory_allocated 38138.54931640625 
[2025-03-16 15:22:59 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 1-2 epoch 7 loss:0.05029141157865524 norm:0.018345627933740616 max memory_allocated 38138.54931640625 
[2025-03-16 15:23:56 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 1-2 epoch 8 loss:0.04942077398300171 norm:0.018077045679092407 max memory_allocated 38138.54931640625 
[2025-03-16 15:24:53 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 1-2 epoch 9 loss:0.049018729478120804 norm:0.018537139520049095 max memory_allocated 38138.54931640625 
[2025-03-16 15:25:51 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 1-2 epoch 10 loss:0.048042211681604385 norm:0.01817357912659645 max memory_allocated 38138.54931640625 
[2025-03-16 15:26:48 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 1-2 epoch 11 loss:0.04823986813426018 norm:0.01951085962355137 max memory_allocated 38138.54931640625 
[2025-03-16 15:27:45 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 1-2 epoch 12 loss:0.054193995893001556 norm:0.03727076202630997 max memory_allocated 38138.54931640625 
[2025-03-16 15:28:42 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 1-2 epoch 13 loss:0.05416456609964371 norm:0.029387937858700752 max memory_allocated 38138.54931640625 
[2025-03-16 15:29:39 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 1-2 epoch 14 loss:0.05311965569853783 norm:0.029865209013223648 max memory_allocated 38138.54931640625 
[2025-03-16 15:30:10 root] (abq_llm_calib_config3_cbq.py 294): INFO === Start quantize layers 2 to 3 ===
[2025-03-16 15:31:12 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 0 loss:0.05813879892230034 norm:0.021400175988674164 max memory_allocated 38138.54931640625 
[2025-03-16 15:32:09 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 1 loss:0.028839711099863052 norm:0.007913786917924881 max memory_allocated 38138.54931640625 
[2025-03-16 15:33:06 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 2 loss:0.020758340135216713 norm:0.004513000603765249 max memory_allocated 38138.54931640625 
[2025-03-16 15:34:03 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 3 loss:0.017405178397893906 norm:0.0036346628330647945 max memory_allocated 38138.54931640625 
[2025-03-16 15:35:00 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 4 loss:0.015749748796224594 norm:0.003205330343917012 max memory_allocated 38138.54931640625 
[2025-03-16 15:35:57 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 5 loss:0.014773895964026451 norm:0.0030011264607310295 max memory_allocated 38138.54931640625 
[2025-03-16 15:36:54 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 6 loss:0.014004720374941826 norm:0.0026288842782378197 max memory_allocated 38138.54931640625 
[2025-03-16 15:37:51 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 7 loss:0.013466413132846355 norm:0.002191368490457535 max memory_allocated 38138.54931640625 
[2025-03-16 15:38:48 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 8 loss:0.01311802864074707 norm:0.002064944477751851 max memory_allocated 38138.54931640625 
[2025-03-16 15:39:45 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 9 loss:0.012834076769649982 norm:0.0018510730005800724 max memory_allocated 38138.54931640625 
[2025-03-16 15:40:42 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 10 loss:0.012604042887687683 norm:0.001792204799130559 max memory_allocated 38138.54931640625 
[2025-03-16 15:41:39 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 11 loss:0.012395120225846767 norm:0.0015112110413610935 max memory_allocated 38138.54931640625 
[2025-03-16 15:42:36 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 12 loss:0.012210424989461899 norm:0.0015978401061147451 max memory_allocated 38138.54931640625 
[2025-03-16 15:43:33 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 13 loss:0.012053491547703743 norm:0.0014053467893972993 max memory_allocated 38138.54931640625 
[2025-03-16 15:44:30 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 14 loss:0.011918636970221996 norm:0.0012044499162584543 max memory_allocated 38138.54931640625 
[2025-03-16 15:45:01 root] (abq_llm_calib_config3_cbq.py 294): INFO === Start quantize layers 3 to 4 ===
[2025-03-16 15:46:03 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 0 loss:0.052357111126184464 norm:0.2563268542289734 max memory_allocated 38138.54931640625 
[2025-03-16 15:47:00 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 1 loss:0.025102555751800537 norm:0.02877693995833397 max memory_allocated 38138.54931640625 
[2025-03-16 15:47:56 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 2 loss:0.018826376646757126 norm:0.015996506437659264 max memory_allocated 38138.54931640625 
[2025-03-16 15:48:53 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 3 loss:0.01600152812898159 norm:0.010786785744130611 max memory_allocated 38138.54931640625 
[2025-03-16 15:49:50 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 4 loss:0.014638587832450867 norm:0.007980679161846638 max memory_allocated 38138.54931640625 
[2025-03-16 15:50:47 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 5 loss:0.013788847252726555 norm:0.0061851912178099155 max memory_allocated 38138.54931640625 
[2025-03-16 15:51:44 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 6 loss:0.013209277763962746 norm:0.004949319642037153 max memory_allocated 38138.54931640625 
[2025-03-16 15:52:41 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 7 loss:0.012813914567232132 norm:0.00407028803601861 max memory_allocated 38138.54931640625 
[2025-03-16 15:53:38 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 8 loss:0.012469397857785225 norm:0.0033803535625338554 max memory_allocated 38138.54931640625 
[2025-03-16 15:54:35 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 9 loss:0.012062191031873226 norm:0.002814003499224782 max memory_allocated 38138.54931640625 
[2025-03-16 15:55:32 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 10 loss:0.011856092140078545 norm:0.002343781292438507 max memory_allocated 38138.54931640625 
[2025-03-16 15:56:29 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 11 loss:0.011805086396634579 norm:0.0019960952922701836 max memory_allocated 38138.54931640625 
[2025-03-16 15:57:26 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 12 loss:0.011744920164346695 norm:0.0017081423429772258 max memory_allocated 38138.54931640625 
[2025-03-16 15:58:23 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 13 loss:0.011669229716062546 norm:0.0014584274031221867 max memory_allocated 38138.54931640625 
[2025-03-16 15:59:20 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 14 loss:0.011628438718616962 norm:0.0012176641030237079 max memory_allocated 38138.54931640625 
[2025-03-16 15:59:51 root] (abq_llm_calib_config3_cbq.py 294): INFO === Start quantize layers 4 to 5 ===
[2025-03-16 16:00:53 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 0 loss:0.021303504705429077 norm:0.0010261365678161383 max memory_allocated 38138.71923828125 
[2025-03-16 16:01:50 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 1 loss:0.014890613965690136 norm:0.00039287572144530714 max memory_allocated 38138.71923828125 
[2025-03-16 16:02:47 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 2 loss:0.012175573036074638 norm:0.00019269959011580795 max memory_allocated 38138.71923828125 
[2025-03-16 16:03:44 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 3 loss:0.011060687713325024 norm:0.0001374766870867461 max memory_allocated 38138.71923828125 
[2025-03-16 16:04:41 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 4 loss:0.010520732030272484 norm:0.0001146767899626866 max memory_allocated 38138.71923828125 
[2025-03-16 16:05:38 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 5 loss:0.010165003128349781 norm:0.00010220870899502188 max memory_allocated 38138.71923828125 
[2025-03-16 16:06:34 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 6 loss:0.009915568865835667 norm:9.8629949206952e-05 max memory_allocated 38138.71923828125 
[2025-03-16 16:07:31 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 7 loss:0.00973214115947485 norm:9.629038686398417e-05 max memory_allocated 38138.71923828125 
[2025-03-16 16:08:29 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 8 loss:0.00960623100399971 norm:9.352962661068887e-05 max memory_allocated 38138.71923828125 
[2025-03-16 16:09:26 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 9 loss:0.00951462984085083 norm:9.189302363665774e-05 max memory_allocated 38138.71923828125 
[2025-03-16 16:10:22 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 10 loss:0.00945429690182209 norm:9.36291107791476e-05 max memory_allocated 38138.71923828125 
[2025-03-16 16:11:19 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 11 loss:0.009403371252119541 norm:9.035344555741176e-05 max memory_allocated 38138.71923828125 
[2025-03-16 16:12:16 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 12 loss:0.009376110509037971 norm:9.120807953877375e-05 max memory_allocated 38138.71923828125 
[2025-03-16 16:13:13 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 13 loss:0.00934500340372324 norm:9.158658212982118e-05 max memory_allocated 38138.71923828125 
[2025-03-16 16:14:10 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 14 loss:0.00933677889406681 norm:9.16444550966844e-05 max memory_allocated 38138.71923828125 
[2025-03-16 16:14:41 root] (abq_llm_calib_config3_cbq.py 294): INFO === Start quantize layers 5 to 6 ===
[2025-03-16 16:15:43 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 0 loss:0.029936833307147026 norm:0.005898242816329002 max memory_allocated 38138.89111328125 
[2025-03-16 16:16:40 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 1 loss:0.02110449969768524 norm:0.0025522946380078793 max memory_allocated 38138.89111328125 
[2025-03-16 16:17:37 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 2 loss:0.016732042655348778 norm:0.0014078894164413214 max memory_allocated 38138.89111328125 
[2025-03-16 16:18:34 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 3 loss:0.014643474481999874 norm:0.00087002880172804 max memory_allocated 38138.89111328125 
[2025-03-16 16:19:31 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 4 loss:0.013579407706856728 norm:0.000599193328525871 max memory_allocated 38138.89111328125 
[2025-03-16 16:20:28 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 5 loss:0.012956155464053154 norm:0.0004757896822411567 max memory_allocated 38138.89111328125 
[2025-03-16 16:21:25 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 6 loss:0.012531750835478306 norm:0.0003866378974635154 max memory_allocated 38138.89111328125 
[2025-03-16 16:22:22 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 7 loss:0.012230092659592628 norm:0.00033259743941016495 max memory_allocated 38138.89111328125 
[2025-03-16 16:23:19 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 8 loss:0.011998575180768967 norm:0.0002926209126599133 max memory_allocated 38138.89111328125 
[2025-03-16 16:24:16 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 9 loss:0.01185265276581049 norm:0.00025664616259746253 max memory_allocated 38138.89111328125 
[2025-03-16 16:25:13 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 10 loss:0.011745838448405266 norm:0.00024170882534235716 max memory_allocated 38138.89111328125 
[2025-03-16 16:26:10 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 11 loss:0.011656106449663639 norm:0.00022635748609900475 max memory_allocated 38138.89111328125 
[2025-03-16 16:27:07 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 12 loss:0.011598821729421616 norm:0.00020933093037456274 max memory_allocated 38138.89111328125 
[2025-03-16 16:28:04 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 13 loss:0.011549199931323528 norm:0.0001964569673873484 max memory_allocated 38138.89111328125 
[2025-03-16 16:29:01 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 14 loss:0.011501237750053406 norm:0.00018658101907931268 max memory_allocated 38138.89111328125 
[2025-03-16 16:29:31 root] (abq_llm_calib_config3_cbq.py 294): INFO === Start quantize layers 6 to 7 ===
[2025-03-16 16:30:34 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 6-7 epoch 0 loss:0.023954257369041443 norm:0.001514600240625441 max memory_allocated 38139.06298828125 
[2025-03-16 16:31:30 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 6-7 epoch 1 loss:0.017097972333431244 norm:0.0006468019564636052 max memory_allocated 38139.06298828125 
[2025-03-16 16:32:27 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 6-7 epoch 2 loss:0.01391199603676796 norm:0.00030626810621470213 max memory_allocated 38139.06298828125 
[2025-03-16 16:33:24 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 6-7 epoch 3 loss:0.012526378035545349 norm:0.00021097625722177327 max memory_allocated 38139.06298828125 
[2025-03-16 16:34:21 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 6-7 epoch 4 loss:0.011880101636052132 norm:0.00016862701158970594 max memory_allocated 38139.06298828125 
[2025-03-16 16:35:18 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 6-7 epoch 5 loss:0.011453893966972828 norm:0.00014432001626119018 max memory_allocated 38139.06298828125 
[2025-03-16 16:36:15 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 6-7 epoch 6 loss:0.011169347912073135 norm:0.00013494843733496964 max memory_allocated 38139.06298828125 
[2025-03-16 16:37:12 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 6-7 epoch 7 loss:0.010963769629597664 norm:0.00012702414824161679 max memory_allocated 38139.06298828125 
[2025-03-16 16:38:09 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 6-7 epoch 8 loss:0.01080691535025835 norm:0.00011904050188604742 max memory_allocated 38139.06298828125 
[2025-03-16 16:39:06 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 6-7 epoch 9 loss:0.010726764798164368 norm:0.00011749448458431289 max memory_allocated 38139.06298828125 
[2025-03-16 16:40:03 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 6-7 epoch 10 loss:0.010677083395421505 norm:0.00011765755334636196 max memory_allocated 38139.06298828125 
[2025-03-16 16:41:00 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 6-7 epoch 11 loss:0.01061753649264574 norm:0.00011214122787350789 max memory_allocated 38139.06298828125 
[2025-03-16 16:41:57 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 6-7 epoch 12 loss:0.01057229284197092 norm:0.00011360851203789935 max memory_allocated 38139.06298828125 
[2025-03-16 16:42:54 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 6-7 epoch 13 loss:0.010534997098147869 norm:0.00010966260742861778 max memory_allocated 38139.06298828125 
[2025-03-16 16:43:51 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 6-7 epoch 14 loss:0.010506197810173035 norm:0.0001093662140192464 max memory_allocated 38139.06298828125 
[2025-03-16 16:44:23 root] (abq_llm_calib_config3_cbq.py 294): INFO === Start quantize layers 7 to 8 ===
[2025-03-16 16:45:29 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 7-8 epoch 0 loss:0.0185559019446373 norm:0.0005704176728613675 max memory_allocated 38139.23486328125 
[2025-03-16 16:46:26 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 7-8 epoch 1 loss:0.013674093410372734 norm:0.00020621763542294502 max memory_allocated 38139.23486328125 
[2025-03-16 16:47:23 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 7-8 epoch 2 loss:0.0112496018409729 norm:0.00013491432764567435 max memory_allocated 38139.23486328125 
[2025-03-16 16:48:20 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 7-8 epoch 3 loss:0.010188085958361626 norm:0.00010693099466152489 max memory_allocated 38139.23486328125 
[2025-03-16 16:49:17 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 7-8 epoch 4 loss:0.00966033898293972 norm:9.52250265982002e-05 max memory_allocated 38139.23486328125 
[2025-03-16 16:50:14 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 7-8 epoch 5 loss:0.00930067989975214 norm:8.79319486557506e-05 max memory_allocated 38139.23486328125 
[2025-03-16 16:51:11 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 7-8 epoch 6 loss:0.009089156985282898 norm:8.523109136149287e-05 max memory_allocated 38139.23486328125 
[2025-03-16 16:52:08 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 7-8 epoch 7 loss:0.008941203355789185 norm:8.335450547747314e-05 max memory_allocated 38139.23486328125 
[2025-03-16 16:53:05 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 7-8 epoch 8 loss:0.00881290528923273 norm:8.663471089676023e-05 max memory_allocated 38139.23486328125 
[2025-03-16 16:54:02 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 7-8 epoch 9 loss:0.008758969604969025 norm:8.182391320588067e-05 max memory_allocated 38139.23486328125 
[2025-03-16 16:54:59 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 7-8 epoch 10 loss:0.008712603710591793 norm:7.812771946191788e-05 max memory_allocated 38139.23486328125 
[2025-03-16 16:55:56 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 7-8 epoch 11 loss:0.008667990565299988 norm:7.86368764238432e-05 max memory_allocated 38139.23486328125 
[2025-03-16 16:56:53 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 7-8 epoch 12 loss:0.008648410439491272 norm:7.776584970997646e-05 max memory_allocated 38139.23486328125 
[2025-03-16 16:57:50 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 7-8 epoch 13 loss:0.008643043227493763 norm:7.913904846645892e-05 max memory_allocated 38139.23486328125 
[2025-03-16 16:58:47 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 7-8 epoch 14 loss:0.008616114966571331 norm:7.835466385586187e-05 max memory_allocated 38139.23486328125 
[2025-03-16 16:59:18 root] (abq_llm_calib_config3_cbq.py 294): INFO === Start quantize layers 8 to 9 ===
[2025-03-16 17:00:24 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 8-9 epoch 0 loss:0.020597605034708977 norm:0.001142226392403245 max memory_allocated 38139.40673828125 
[2025-03-16 17:01:21 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 8-9 epoch 1 loss:0.015055117197334766 norm:0.00040464670746587217 max memory_allocated 38139.40673828125 
[2025-03-16 17:02:18 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 8-9 epoch 2 loss:0.012260772287845612 norm:0.0002230280515505001 max memory_allocated 38139.40673828125 
[2025-03-16 17:03:15 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 8-9 epoch 3 loss:0.010906555689871311 norm:0.0001533320901216939 max memory_allocated 38139.40673828125 
[2025-03-16 17:04:12 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 8-9 epoch 4 loss:0.01023016031831503 norm:0.00012259624782018363 max memory_allocated 38139.40673828125 
[2025-03-16 17:05:09 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 8-9 epoch 5 loss:0.009806506335735321 norm:0.00010894989827647805 max memory_allocated 38139.40673828125 
