[2025-03-19 10:26:04 root] (main_calib_config3_attn.py 283): INFO Namespace(model='/workspace/volume/inference-soft-data/AE/llm/models/Llama-2-7b-hf', cache_dir='./cache', output_dir='./log-divide4-adaptive-calibration-attnloss/Llama-2-7b-hf-0.45', save_dir=None, resume=None, real_quant=False, calib_dataset='wikitext2', nsamples=128, batch_size=1, seed=2, tasks='piqa,arc_easy,arc_challenge,boolq,hellaswag,winogrande', eval_ppl=True, num_fewshot=0, wbits=4, abits=4, group_size=None, alpha=0.5, let_lr=0.005, lwc_lr=0.01, wd=0, epochs=20, let=True, lwc=True, symmetric=False, disable_zero_point=False, a_dynamic_method='per_token', w_dynamic_method='per_channel', limit=-1, multigpu=False, deactive_amp=True, attn_implementation='eager', net=None, act_scales=None, act_shifts=None, quant_map='log-divide4-adaptive/Llama-2-7b-hf/quant_map_Llama-2-7b-hf_0.45.pkl', blocks_pkl='./log-divide4/Llama-2-7b-hf-w4a4/Llama-2-7b-hf_blocks.pkl', scale_calibration=True, compensation_calibration=True)
[2025-03-19 10:30:24 root] (main_calib_config3_attn.py 350): INFO === start quantization ===
[2025-03-19 10:30:24 root] (main_calib_config3_attn.py 356): INFO load calibration from ./cache/dataloader_Llama_wikitext2_128.cache
[2025-03-19 10:30:24 root] (abq_llm_calib_config3_attn.py 82): INFO Starting ...
[2025-03-19 10:30:24 root] (abq_llm_calib_config3_attn.py 89): INFO Loaded quant_map from log-divide4-adaptive/Llama-2-7b-hf/quant_map_Llama-2-7b-hf_0.45.pkl
[2025-03-19 10:30:24 root] (abq_llm_calib_config3_attn.py 96): INFO Loaded blocks from ./log-divide4/Llama-2-7b-hf-w4a4/Llama-2-7b-hf_blocks.pkl: [(0, 2), (2, 6), (6, 10), (10, 14), (14, 18), (18, 22), (22, 26), (26, 29), (29, 30), (30, 31), (31, 32)]
[2025-03-19 10:30:24 root] (abq_llm_calib_config3_attn.py 102): INFO Processed blocks: [[0, 1], [2, 3, 4, 5], [6, 7, 8, 9], [10, 11, 12, 13], [14, 15, 16, 17], [18, 19, 20, 21], [22, 23, 24, 25], [26, 27, 28], [29], [30], [31]]
[2025-03-19 10:30:26 root] (abq_llm_calib_config3_attn.py 257): INFO === Start quantize block 0 with layers [0, 1] ===
[2025-03-19 10:30:26 root] (abq_llm_calib_config3_attn.py 309): INFO use compensation vector
[2025-03-19 10:30:26 root] (abq_llm_calib_config3_attn.py 309): INFO use compensation vector
[2025-03-19 10:31:25 root] (abq_llm_calib_config3_attn.py 464): INFO block 0 (layers [0, 1]) iter 0 loss:0.06308179348707199 norm:0.2020101696252823 max memory_allocated 40879.322265625 
[2025-03-19 10:32:18 root] (abq_llm_calib_config3_attn.py 464): INFO block 0 (layers [0, 1]) iter 1 loss:0.025285208597779274 norm:0.05135919526219368 max memory_allocated 40879.322265625 
[2025-03-19 10:33:12 root] (abq_llm_calib_config3_attn.py 464): INFO block 0 (layers [0, 1]) iter 2 loss:0.019263315945863724 norm:0.05030256509780884 max memory_allocated 40879.322265625 
[2025-03-19 10:34:05 root] (abq_llm_calib_config3_attn.py 464): INFO block 0 (layers [0, 1]) iter 3 loss:0.02264290675520897 norm:0.05793575942516327 max memory_allocated 40879.322265625 
[2025-03-19 10:34:59 root] (abq_llm_calib_config3_attn.py 464): INFO block 0 (layers [0, 1]) iter 4 loss:0.014790273271501064 norm:0.029030507430434227 max memory_allocated 40879.322265625 
[2025-03-19 10:35:52 root] (abq_llm_calib_config3_attn.py 464): INFO block 0 (layers [0, 1]) iter 5 loss:0.014168301597237587 norm:0.029488839209079742 max memory_allocated 40879.322265625 
[2025-03-19 10:36:46 root] (abq_llm_calib_config3_attn.py 464): INFO block 0 (layers [0, 1]) iter 6 loss:0.014064372517168522 norm:0.030876189470291138 max memory_allocated 40879.322265625 
[2025-03-19 10:37:40 root] (abq_llm_calib_config3_attn.py 464): INFO block 0 (layers [0, 1]) iter 7 loss:1.3734029531478882 norm:2.824424982070923 max memory_allocated 40879.322265625 
[2025-03-19 10:38:33 root] (abq_llm_calib_config3_attn.py 464): INFO block 0 (layers [0, 1]) iter 8 loss:0.6126657724380493 norm:0.9732860922813416 max memory_allocated 40879.322265625 
[2025-03-19 10:39:27 root] (abq_llm_calib_config3_attn.py 464): INFO block 0 (layers [0, 1]) iter 9 loss:0.14790405333042145 norm:0.2734605669975281 max memory_allocated 40879.322265625 
[2025-03-19 10:40:21 root] (abq_llm_calib_config3_attn.py 464): INFO block 0 (layers [0, 1]) iter 10 loss:0.06290693581104279 norm:0.14705994725227356 max memory_allocated 40879.322265625 
[2025-03-19 10:41:14 root] (abq_llm_calib_config3_attn.py 464): INFO block 0 (layers [0, 1]) iter 11 loss:0.040103551000356674 norm:0.08361329883337021 max memory_allocated 40879.322265625 
[2025-03-19 10:42:08 root] (abq_llm_calib_config3_attn.py 464): INFO block 0 (layers [0, 1]) iter 12 loss:0.03007606789469719 norm:0.05985280126333237 max memory_allocated 40879.322265625 
[2025-03-19 10:43:01 root] (abq_llm_calib_config3_attn.py 464): INFO block 0 (layers [0, 1]) iter 13 loss:0.02468177117407322 norm:0.046252720057964325 max memory_allocated 40879.322265625 
[2025-03-19 10:43:55 root] (abq_llm_calib_config3_attn.py 464): INFO block 0 (layers [0, 1]) iter 14 loss:0.021748049184679985 norm:0.041051119565963745 max memory_allocated 40879.322265625 
[2025-03-19 10:44:49 root] (abq_llm_calib_config3_attn.py 464): INFO block 0 (layers [0, 1]) iter 15 loss:0.01975942589342594 norm:0.03450567275285721 max memory_allocated 40879.322265625 
[2025-03-19 10:45:42 root] (abq_llm_calib_config3_attn.py 464): INFO block 0 (layers [0, 1]) iter 16 loss:0.018673136830329895 norm:0.02912754938006401 max memory_allocated 40879.322265625 
[2025-03-19 10:46:36 root] (abq_llm_calib_config3_attn.py 464): INFO block 0 (layers [0, 1]) iter 17 loss:0.01785891130566597 norm:0.028197094798088074 max memory_allocated 40879.322265625 
[2025-03-19 10:47:30 root] (abq_llm_calib_config3_attn.py 464): INFO block 0 (layers [0, 1]) iter 18 loss:0.016864966601133347 norm:0.024086657911539078 max memory_allocated 40879.322265625 
[2025-03-19 10:48:23 root] (abq_llm_calib_config3_attn.py 464): INFO block 0 (layers [0, 1]) iter 19 loss:0.016695411875844002 norm:0.02825041487812996 max memory_allocated 40879.322265625 
[2025-03-19 10:49:35 root] (abq_llm_calib_config3_attn.py 509): INFO Saving abq_parameters for block 0, block: [0, 1]
[2025-03-19 11:43:49 root] (abq_llm_calib_config3_attn.py 464): INFO block 2 (layers [6, 7, 8, 9]) iter 8 loss:0.042609695345163345 norm:0.0003897125134244561 max memory_allocated 53674.1455078125 
[2025-03-19 11:45:36 root] (abq_llm_calib_config3_attn.py 464): INFO block 2 (layers [6, 7, 8, 9]) iter 9 loss:0.042110927402973175 norm:0.0004001869820058346 max memory_allocated 53674.1455078125 
[2025-03-19 11:47:22 root] (abq_llm_calib_config3_attn.py 464): INFO block 2 (layers [6, 7, 8, 9]) iter 10 loss:0.0416545607149601 norm:0.00038225893513299525 max memory_allocated 53674.1455078125 
[2025-03-19 11:49:09 root] (abq_llm_calib_config3_attn.py 464): INFO block 2 (layers [6, 7, 8, 9]) iter 11 loss:0.04133477061986923 norm:0.00040379283018410206 max memory_allocated 53674.1455078125 
[2025-03-19 11:50:55 root] (abq_llm_calib_config3_attn.py 464): INFO block 2 (layers [6, 7, 8, 9]) iter 12 loss:0.041022274643182755 norm:0.00037984579103067517 max memory_allocated 53674.1455078125 
[2025-03-19 11:52:42 root] (abq_llm_calib_config3_attn.py 464): INFO block 2 (layers [6, 7, 8, 9]) iter 13 loss:0.04083404317498207 norm:0.00040877037099562585 max memory_allocated 53674.1455078125 
[2025-03-19 11:54:28 root] (abq_llm_calib_config3_attn.py 464): INFO block 2 (layers [6, 7, 8, 9]) iter 14 loss:0.04070571810007095 norm:0.00040619095670990646 max memory_allocated 53674.1455078125 
[2025-03-19 11:56:15 root] (abq_llm_calib_config3_attn.py 464): INFO block 2 (layers [6, 7, 8, 9]) iter 15 loss:0.04054246097803116 norm:0.00040274843922816217 max memory_allocated 53674.1455078125 
[2025-03-19 11:58:01 root] (abq_llm_calib_config3_attn.py 464): INFO block 2 (layers [6, 7, 8, 9]) iter 16 loss:0.04032585769891739 norm:0.00038664299063384533 max memory_allocated 53674.1455078125 
[2025-03-19 11:59:48 root] (abq_llm_calib_config3_attn.py 464): INFO block 2 (layers [6, 7, 8, 9]) iter 17 loss:0.04031090810894966 norm:0.000425604433985427 max memory_allocated 53674.1455078125 
[2025-03-19 12:01:35 root] (abq_llm_calib_config3_attn.py 464): INFO block 2 (layers [6, 7, 8, 9]) iter 18 loss:0.04024355486035347 norm:0.00038488616701215506 max memory_allocated 53674.1455078125 
[2025-03-19 12:03:21 root] (abq_llm_calib_config3_attn.py 464): INFO block 2 (layers [6, 7, 8, 9]) iter 19 loss:0.040139760822057724 norm:0.0003763196582440287 max memory_allocated 53674.1455078125 
[2025-03-19 12:05:48 root] (abq_llm_calib_config3_attn.py 509): INFO Saving abq_parameters for block 2, block: [6, 7, 8, 9]
[2025-03-19 12:05:48 root] (abq_llm_calib_config3_attn.py 257): INFO === Start quantize block 3 with layers [10, 11, 12, 13] ===
[2025-03-19 12:07:44 root] (abq_llm_calib_config3_attn.py 464): INFO block 3 (layers [10, 11, 12, 13]) iter 0 loss:0.10095953196287155 norm:0.001961259637027979 max memory_allocated 53674.3955078125 
[2025-03-19 12:09:31 root] (abq_llm_calib_config3_attn.py 464): INFO block 3 (layers [10, 11, 12, 13]) iter 1 loss:0.07855632901191711 norm:0.0009486109483987093 max memory_allocated 53674.3955078125 
[2025-03-19 12:11:17 root] (abq_llm_calib_config3_attn.py 464): INFO block 3 (layers [10, 11, 12, 13]) iter 2 loss:0.06313901394605637 norm:0.0005623153992928565 max memory_allocated 53674.3955078125 
[2025-03-19 12:13:04 root] (abq_llm_calib_config3_attn.py 464): INFO block 3 (layers [10, 11, 12, 13]) iter 3 loss:0.055204927921295166 norm:0.0004034820303786546 max memory_allocated 53674.3955078125 
[2025-03-19 12:14:50 root] (abq_llm_calib_config3_attn.py 464): INFO block 3 (layers [10, 11, 12, 13]) iter 4 loss:0.051065146923065186 norm:0.00033074611565098166 max memory_allocated 53674.3955078125 
[2025-03-19 12:16:37 root] (abq_llm_calib_config3_attn.py 464): INFO block 3 (layers [10, 11, 12, 13]) iter 5 loss:0.04852709546685219 norm:0.00029622085276059806 max memory_allocated 53674.3955078125 
[2025-03-19 12:18:23 root] (abq_llm_calib_config3_attn.py 464): INFO block 3 (layers [10, 11, 12, 13]) iter 6 loss:0.046973247081041336 norm:0.0002793734602164477 max memory_allocated 53674.3955078125 
[2025-03-19 12:20:10 root] (abq_llm_calib_config3_attn.py 464): INFO block 3 (layers [10, 11, 12, 13]) iter 7 loss:0.04594473913311958 norm:0.0002661778125911951 max memory_allocated 53674.3955078125 
[2025-03-19 12:21:57 root] (abq_llm_calib_config3_attn.py 464): INFO block 3 (layers [10, 11, 12, 13]) iter 8 loss:0.04520720615983009 norm:0.00026621491997502744 max memory_allocated 53674.3955078125 
[2025-03-19 12:23:43 root] (abq_llm_calib_config3_attn.py 464): INFO block 3 (layers [10, 11, 12, 13]) iter 9 loss:0.044663116335868835 norm:0.0002539791166782379 max memory_allocated 53674.3955078125 
[2025-03-19 12:25:30 root] (abq_llm_calib_config3_attn.py 464): INFO block 3 (layers [10, 11, 12, 13]) iter 10 loss:0.044328488409519196 norm:0.00026662854361347854 max memory_allocated 53674.3955078125 
[2025-03-19 12:27:16 root] (abq_llm_calib_config3_attn.py 464): INFO block 3 (layers [10, 11, 12, 13]) iter 11 loss:0.04400763288140297 norm:0.0002555284881964326 max memory_allocated 53674.3955078125 
[2025-03-19 12:29:03 root] (abq_llm_calib_config3_attn.py 464): INFO block 3 (layers [10, 11, 12, 13]) iter 12 loss:0.04380904883146286 norm:0.0002575819962657988 max memory_allocated 53674.3955078125 
[2025-03-19 12:30:50 root] (abq_llm_calib_config3_attn.py 464): INFO block 3 (layers [10, 11, 12, 13]) iter 13 loss:0.043675053864717484 norm:0.00025628245202824473 max memory_allocated 53674.3955078125 
[2025-03-19 12:32:36 root] (abq_llm_calib_config3_attn.py 464): INFO block 3 (layers [10, 11, 12, 13]) iter 14 loss:0.04349173232913017 norm:0.0002484802098479122 max memory_allocated 53674.3955078125 
[2025-03-19 12:34:23 root] (abq_llm_calib_config3_attn.py 464): INFO block 3 (layers [10, 11, 12, 13]) iter 15 loss:0.04337073862552643 norm:0.00024846039013937116 max memory_allocated 53674.3955078125 
[2025-03-19 12:36:09 root] (abq_llm_calib_config3_attn.py 464): INFO block 3 (layers [10, 11, 12, 13]) iter 16 loss:0.043288446962833405 norm:0.00024978554574772716 max memory_allocated 53674.3955078125 
[2025-03-19 12:37:56 root] (abq_llm_calib_config3_attn.py 464): INFO block 3 (layers [10, 11, 12, 13]) iter 17 loss:0.04318070784211159 norm:0.000244459806708619 max memory_allocated 53674.3955078125 
[2025-03-19 12:39:43 root] (abq_llm_calib_config3_attn.py 464): INFO block 3 (layers [10, 11, 12, 13]) iter 18 loss:0.043110642582178116 norm:0.00024885288439691067 max memory_allocated 53674.3955078125 
[2025-03-19 12:41:29 root] (abq_llm_calib_config3_attn.py 464): INFO block 3 (layers [10, 11, 12, 13]) iter 19 loss:0.042992547154426575 norm:0.0002487434248905629 max memory_allocated 53674.3955078125 
[2025-03-19 12:43:55 root] (abq_llm_calib_config3_attn.py 509): INFO Saving abq_parameters for block 3, block: [10, 11, 12, 13]
[2025-03-19 12:43:56 root] (abq_llm_calib_config3_attn.py 257): INFO === Start quantize block 4 with layers [14, 15, 16, 17] ===
[2025-03-19 12:45:52 root] (abq_llm_calib_config3_attn.py 464): INFO block 4 (layers [14, 15, 16, 17]) iter 0 loss:0.09187081456184387 norm:0.0014431364834308624 max memory_allocated 53674.6455078125 
[2025-03-19 12:47:39 root] (abq_llm_calib_config3_attn.py 464): INFO block 4 (layers [14, 15, 16, 17]) iter 1 loss:0.07335040718317032 norm:0.0005804975517094135 max memory_allocated 53674.6455078125 
[2025-03-19 12:49:25 root] (abq_llm_calib_config3_attn.py 464): INFO block 4 (layers [14, 15, 16, 17]) iter 2 loss:0.05943111330270767 norm:0.0003466957132332027 max memory_allocated 53674.6455078125 
[2025-03-19 12:51:12 root] (abq_llm_calib_config3_attn.py 464): INFO block 4 (layers [14, 15, 16, 17]) iter 3 loss:0.05352891981601715 norm:0.0002772811276372522 max memory_allocated 53674.6455078125 
[2025-03-19 12:52:58 root] (abq_llm_calib_config3_attn.py 464): INFO block 4 (layers [14, 15, 16, 17]) iter 4 loss:0.0503738708794117 norm:0.00023798589245416224 max memory_allocated 53674.6455078125 
[2025-03-19 12:54:45 root] (abq_llm_calib_config3_attn.py 464): INFO block 4 (layers [14, 15, 16, 17]) iter 5 loss:0.048378169536590576 norm:0.00022153054305817932 max memory_allocated 53674.6455078125 
