[2025-03-16 02:49:37 root] (main_calib_config3_cbq.py 280): INFO Namespace(model='/workspace/volume/inference-soft-data/AE/llm/models/llama-7b-hf', cache_dir='./cache', output_dir='./log-divide-adaptive-calibration-cbq/llama-7b-hf-0.45', save_dir=None, resume=None, real_quant=False, calib_dataset='wikitext2', nsamples=128, batch_size=1, seed=2, tasks='piqa,arc_easy,arc_challenge,boolq,hellaswag,winogrande', eval_ppl=True, num_fewshot=0, wbits=4, abits=4, group_size=None, alpha=0.5, let_lr=0.005, lwc_lr=0.01, wd=0, epochs=20, let=True, lwc=True, symmetric=False, disable_zero_point=False, a_dynamic_method='per_token', w_dynamic_method='per_channel', limit=-1, multigpu=False, deactive_amp=True, attn_implementation='eager', net=None, act_scales=None, act_shifts=None, quant_map='log-divide-adaptive/llama-7b-hf/quant_map_llama-7b-hf_0.45.pkl', scale_calibration=True, compensation_calibration=True)
[2025-03-16 02:51:21 root] (main_calib_config3_cbq.py 347): INFO === start quantization ===
[2025-03-16 02:51:21 root] (main_calib_config3_cbq.py 353): INFO load calibration from ./cache/dataloader_llama_wikitext2_128.cache
[2025-03-16 02:51:21 root] (abq_llm_calib_config3_cbq.py 82): INFO Starting ...
[2025-03-16 02:51:21 root] (abq_llm_calib_config3_cbq.py 89): INFO Loaded quant_map from log-divide-adaptive/llama-7b-hf/quant_map_llama-7b-hf_0.45.pkl
[2025-03-16 02:51:26 root] (abq_llm_calib_config3_cbq.py 294): INFO === Start quantize layers 0 to 1 ===
[2025-03-16 03:26:23 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 1-2 epoch 15 loss:0.014352812431752682 norm:0.03207867965102196 max memory_allocated 38134.54931640625 
[2025-03-16 03:27:20 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 1-2 epoch 16 loss:0.011053577996790409 norm:0.014623334631323814 max memory_allocated 38134.54931640625 
[2025-03-16 03:28:17 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 1-2 epoch 17 loss:0.010107265785336494 norm:0.00919298641383648 max memory_allocated 38134.54931640625 
[2025-03-16 03:29:14 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 1-2 epoch 18 loss:0.010074550285935402 norm:0.009626678191125393 max memory_allocated 38134.54931640625 
[2025-03-16 03:30:12 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 1-2 epoch 19 loss:0.009352104738354683 norm:0.006809910759329796 max memory_allocated 38134.54931640625 
[2025-03-16 03:30:42 root] (abq_llm_calib_config3_cbq.py 294): INFO === Start quantize layers 2 to 3 ===
[2025-03-16 03:31:44 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 0 loss:0.025844717398285866 norm:0.004258819855749607 max memory_allocated 38134.54931640625 
[2025-03-16 03:32:41 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 1 loss:0.017610453069210052 norm:0.0025654705241322517 max memory_allocated 38134.54931640625 
[2025-03-16 03:33:38 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 2 loss:0.014239530079066753 norm:0.001792806200683117 max memory_allocated 38134.54931640625 
[2025-03-16 03:34:36 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 3 loss:0.012595280073583126 norm:0.0012830260675400496 max memory_allocated 38134.54931640625 
[2025-03-16 03:35:33 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 4 loss:0.01184492651373148 norm:0.0010700155980885029 max memory_allocated 38134.54931640625 
[2025-03-16 03:36:30 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 5 loss:0.01144745759665966 norm:0.0008707034285180271 max memory_allocated 38134.54931640625 
[2025-03-16 03:37:27 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 6 loss:0.01113557443022728 norm:0.0009339306852780282 max memory_allocated 38134.54931640625 
[2025-03-16 03:38:24 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 7 loss:0.011363236233592033 norm:0.0008143334416672587 max memory_allocated 38134.54931640625 
[2025-03-16 03:39:21 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 8 loss:0.011495411396026611 norm:0.0006705868290737271 max memory_allocated 38134.54931640625 
[2025-03-16 03:40:18 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 9 loss:0.01118867751210928 norm:0.0004428562242537737 max memory_allocated 38134.54931640625 
[2025-03-16 03:41:15 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 10 loss:0.011038798838853836 norm:0.0004239376576151699 max memory_allocated 38134.54931640625 
[2025-03-16 03:42:12 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 11 loss:0.010943147353827953 norm:0.0004333177930675447 max memory_allocated 38134.54931640625 
[2025-03-16 03:43:09 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 12 loss:0.010878614149987698 norm:0.0004350561066530645 max memory_allocated 38134.54931640625 
[2025-03-16 03:44:06 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 13 loss:0.010829882696270943 norm:0.00044593261554837227 max memory_allocated 38134.54931640625 
[2025-03-16 03:45:04 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 14 loss:0.010775788687169552 norm:0.0004544769471976906 max memory_allocated 38134.54931640625 
[2025-03-16 03:46:01 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 15 loss:0.01074215117841959 norm:0.00047443326911889017 max memory_allocated 38134.54931640625 
[2025-03-16 03:46:58 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 16 loss:0.010675677098333836 norm:0.0004752444219775498 max memory_allocated 38134.54931640625 
[2025-03-16 03:47:55 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 17 loss:0.010613509453833103 norm:0.00048000484821386635 max memory_allocated 38134.54931640625 
[2025-03-16 03:48:52 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 18 loss:0.010539218783378601 norm:0.0004685578460339457 max memory_allocated 38134.54931640625 
[2025-03-16 03:49:49 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 19 loss:0.010498703457415104 norm:0.00046072143595665693 max memory_allocated 38134.54931640625 
[2025-03-16 03:50:22 root] (abq_llm_calib_config3_cbq.py 294): INFO === Start quantize layers 3 to 4 ===
[2025-03-16 03:51:24 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 0 loss:0.024703744798898697 norm:0.0628986731171608 max memory_allocated 38134.54931640625 
[2025-03-16 03:52:21 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 1 loss:0.016329649835824966 norm:0.003055400215089321 max memory_allocated 38134.54931640625 
[2025-03-16 03:53:18 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 2 loss:0.013071209192276001 norm:0.0022956007160246372 max memory_allocated 38134.54931640625 
[2025-03-16 03:54:15 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 3 loss:0.011806757189333439 norm:0.0017729069804772735 max memory_allocated 38134.54931640625 
[2025-03-16 03:55:12 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 4 loss:0.011222802102565765 norm:0.0014783833175897598 max memory_allocated 38134.54931640625 
[2025-03-16 03:56:09 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 5 loss:0.01083358097821474 norm:0.001268013147637248 max memory_allocated 38134.54931640625 
[2025-03-16 03:57:06 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 6 loss:0.0105538135394454 norm:0.0011177941923961043 max memory_allocated 38134.54931640625 
[2025-03-16 03:58:03 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 7 loss:0.010314016602933407 norm:0.0009596413001418114 max memory_allocated 38134.54931640625 
[2025-03-16 03:59:00 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 8 loss:0.010164035484194756 norm:0.000852414988912642 max memory_allocated 38134.54931640625 
[2025-03-16 03:59:57 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 9 loss:0.010101169347763062 norm:0.0007556966738775373 max memory_allocated 38134.54931640625 
[2025-03-16 04:00:54 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 10 loss:0.010050500743091106 norm:0.0006749520543962717 max memory_allocated 38134.54931640625 
[2025-03-16 04:01:51 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 11 loss:0.010018139146268368 norm:0.0006068073562346399 max memory_allocated 38134.54931640625 
[2025-03-16 04:02:48 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 12 loss:0.009997624903917313 norm:0.0005532767972908914 max memory_allocated 38134.54931640625 
[2025-03-16 04:03:45 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 13 loss:0.009980500675737858 norm:0.0004908631090074778 max memory_allocated 38134.54931640625 
[2025-03-16 04:04:42 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 14 loss:0.009959266521036625 norm:0.00045277061872184277 max memory_allocated 38134.54931640625 
[2025-03-16 04:05:39 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 15 loss:0.009954746812582016 norm:0.0004026230308227241 max memory_allocated 38134.54931640625 
[2025-03-16 04:06:36 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 16 loss:0.009934023022651672 norm:0.00036949769128113985 max memory_allocated 38134.54931640625 
[2025-03-16 04:07:33 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 17 loss:0.009904082864522934 norm:0.00034525152295827866 max memory_allocated 38134.54931640625 
[2025-03-16 04:08:30 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 18 loss:0.009895648807287216 norm:0.0003198535705450922 max memory_allocated 38134.54931640625 
[2025-03-16 04:09:27 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 19 loss:0.009878222830593586 norm:0.0003070563543587923 max memory_allocated 38134.54931640625 
[2025-03-16 04:09:57 root] (abq_llm_calib_config3_cbq.py 294): INFO === Start quantize layers 4 to 5 ===
[2025-03-16 04:10:59 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 0 loss:0.03181753307580948 norm:0.0025382039602845907 max memory_allocated 38134.71923828125 
[2025-03-16 04:11:56 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 1 loss:0.02189713530242443 norm:0.0011821925872936845 max memory_allocated 38134.71923828125 
[2025-03-16 04:12:53 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 2 loss:0.017568234354257584 norm:0.0006798385293222964 max memory_allocated 38134.71923828125 
[2025-03-16 04:13:50 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 3 loss:0.015772152692079544 norm:0.00045997818233445287 max memory_allocated 38134.71923828125 
[2025-03-16 04:14:47 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 4 loss:0.014821899123489857 norm:0.0003509109083097428 max memory_allocated 38134.71923828125 
[2025-03-16 04:15:44 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 5 loss:0.014179741032421589 norm:0.00028457926237024367 max memory_allocated 38134.71923828125 
[2025-03-16 04:16:41 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 6 loss:0.013782862573862076 norm:0.0002519006375223398 max memory_allocated 38134.71923828125 
[2025-03-16 04:17:38 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 7 loss:0.013482649810612202 norm:0.00023150962078943849 max memory_allocated 38134.71923828125 
[2025-03-16 04:18:35 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 8 loss:0.013327749446034431 norm:0.00023379101185128093 max memory_allocated 38134.71923828125 
[2025-03-16 04:19:32 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 9 loss:0.013197861611843109 norm:0.00023215811233967543 max memory_allocated 38134.71923828125 
[2025-03-16 04:20:29 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 10 loss:0.013090440072119236 norm:0.00021882086002733558 max memory_allocated 38134.71923828125 
[2025-03-16 04:21:26 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 11 loss:0.01300464291125536 norm:0.0002081983257085085 max memory_allocated 38134.71923828125 
[2025-03-16 04:22:23 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 12 loss:0.012949233874678612 norm:0.000208210592973046 max memory_allocated 38134.71923828125 
[2025-03-16 04:23:20 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 13 loss:0.012920143082737923 norm:0.00020601028518285602 max memory_allocated 38134.71923828125 
[2025-03-16 04:24:17 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 14 loss:0.01288283709436655 norm:0.00020802204380743206 max memory_allocated 38134.71923828125 
[2025-03-16 04:25:14 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 15 loss:0.01287273969501257 norm:0.0002036337391473353 max memory_allocated 38134.71923828125 
[2025-03-16 04:26:11 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 16 loss:0.012844780460000038 norm:0.00019722319848369807 max memory_allocated 38134.71923828125 
[2025-03-16 04:27:08 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 17 loss:0.012838668189942837 norm:0.00019851961405947804 max memory_allocated 38134.71923828125 
[2025-03-16 04:28:05 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 18 loss:0.012837592512369156 norm:0.00019452895503491163 max memory_allocated 38134.71923828125 
[2025-03-16 04:29:02 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 19 loss:0.012830797582864761 norm:0.00019680063996929675 max memory_allocated 38134.71923828125 
[2025-03-16 04:29:34 root] (abq_llm_calib_config3_cbq.py 294): INFO === Start quantize layers 5 to 6 ===
[2025-03-16 04:30:36 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 0 loss:0.024396143853664398 norm:0.0015929435612633824 max memory_allocated 38134.89111328125 
[2025-03-16 04:31:33 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 1 loss:0.01736454851925373 norm:0.0005869223969057202 max memory_allocated 38134.89111328125 
[2025-03-16 04:32:30 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 2 loss:0.014308799058198929 norm:0.0003201294457539916 max memory_allocated 38134.89111328125 
[2025-03-16 04:33:27 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 3 loss:0.01308988593518734 norm:0.00022220663959160447 max memory_allocated 38134.89111328125 
[2025-03-16 04:34:24 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 4 loss:0.012477001175284386 norm:0.0001809977402444929 max memory_allocated 38134.89111328125 
[2025-03-16 04:35:21 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 5 loss:0.01208430714905262 norm:0.00017078928067348897 max memory_allocated 38134.89111328125 
[2025-03-16 04:36:18 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 6 loss:0.011800065636634827 norm:0.00016241814591921866 max memory_allocated 38134.89111328125 
[2025-03-16 04:37:15 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 7 loss:0.011594127863645554 norm:0.0001536131458124146 max memory_allocated 38134.89111328125 
[2025-03-16 04:38:12 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 8 loss:0.011436386033892632 norm:0.00014333207218442112 max memory_allocated 38134.89111328125 
[2025-03-16 04:39:09 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 9 loss:0.011311548762023449 norm:0.00013750184734817594 max memory_allocated 38134.89111328125 
[2025-03-16 04:40:06 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 10 loss:0.011249066330492496 norm:0.00013814185513183475 max memory_allocated 38134.89111328125 
[2025-03-16 04:41:03 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 11 loss:0.011196635663509369 norm:0.0001386833464493975 max memory_allocated 38134.89111328125 
[2025-03-16 04:42:00 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 12 loss:0.011144532822072506 norm:0.00013695126108359545 max memory_allocated 38134.89111328125 
[2025-03-16 04:42:57 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 13 loss:0.011097906157374382 norm:0.00013822127948515117 max memory_allocated 38134.89111328125 
[2025-03-16 04:43:54 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 14 loss:0.011042569763958454 norm:0.00013892883725930005 max memory_allocated 38134.89111328125 
[2025-03-16 04:44:51 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 15 loss:0.010995371267199516 norm:0.00013525670510716736 max memory_allocated 38134.89111328125 
[2025-03-16 04:45:48 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 16 loss:0.010969461873173714 norm:0.00013589859008789062 max memory_allocated 38134.89111328125 
[2025-03-16 04:46:45 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 17 loss:0.010931449942290783 norm:0.00013059632328804582 max memory_allocated 38134.89111328125 
[2025-03-16 04:47:42 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 18 loss:0.01092586014419794 norm:0.00013427171506918967 max memory_allocated 38134.89111328125 
[2025-03-16 04:48:39 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 19 loss:0.010919705033302307 norm:0.00012975359277334064 max memory_allocated 38134.89111328125 
[2025-03-16 04:49:12 root] (abq_llm_calib_config3_cbq.py 294): INFO === Start quantize layers 6 to 7 ===
[2025-03-16 04:50:18 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 6-7 epoch 0 loss:0.01910300925374031 norm:0.0007473996374756098 max memory_allocated 38135.06298828125 
[2025-03-16 04:51:15 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 6-7 epoch 1 loss:0.013915610499680042 norm:0.00030842554406262934 max memory_allocated 38135.06298828125 
[2025-03-16 04:52:12 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 6-7 epoch 2 loss:0.011504839174449444 norm:0.00019385408086236566 max memory_allocated 38135.06298828125 
[2025-03-16 04:53:09 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 6-7 epoch 3 loss:0.010494975373148918 norm:0.000134749585413374 max memory_allocated 38135.06298828125 
[2025-03-16 04:54:06 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 6-7 epoch 4 loss:0.00997643731534481 norm:0.00011645212362054735 max memory_allocated 38135.06298828125 
[2025-03-16 04:55:03 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 6-7 epoch 5 loss:0.009628132916986942 norm:0.0001043181327986531 max memory_allocated 38135.06298828125 
[2025-03-16 04:56:00 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 6-7 epoch 6 loss:0.009369943290948868 norm:9.865802712738514e-05 max memory_allocated 38135.06298828125 
[2025-03-16 04:56:57 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 6-7 epoch 7 loss:0.00919684674590826 norm:9.213059820467606e-05 max memory_allocated 38135.06298828125 
