[2025-03-16 14:55:04 root] (main_calib_config3_cbq.py 280): INFO Namespace(model='/workspace/volume/inference-soft-data/AE/llm/models/Llama-2-13b-hf', cache_dir='./cache', output_dir='./log-divide-adaptive-calibration-cbq/Llama-2-13b-hf-0.4', save_dir=None, resume=None, real_quant=False, calib_dataset='wikitext2', nsamples=128, batch_size=1, seed=2, tasks='piqa,arc_easy,arc_challenge,boolq,hellaswag,winogrande', eval_ppl=True, num_fewshot=0, wbits=4, abits=4, group_size=None, alpha=0.5, let_lr=0.005, lwc_lr=0.01, wd=0, epochs=20, let=True, lwc=True, symmetric=False, disable_zero_point=False, a_dynamic_method='per_token', w_dynamic_method='per_channel', limit=-1, multigpu=False, deactive_amp=True, attn_implementation='eager', net=None, act_scales=None, act_shifts=None, quant_map='log-divide-adaptive/Llama-2-13b-hf/quant_map_Llama-2-13b-hf_0.4.pkl', scale_calibration=True, compensation_calibration=True)
[2025-03-16 14:55:05 root] (main_calib_config3_cbq.py 347): INFO === start quantization ===
[2025-03-16 14:55:05 root] (main_calib_config3_cbq.py 353): INFO load calibration from ./cache/dataloader_Llama_wikitext2_128.cache
[2025-03-16 14:55:06 root] (abq_llm_calib_config3_cbq.py 82): INFO Starting ...
[2025-03-16 14:55:06 root] (abq_llm_calib_config3_cbq.py 89): INFO Loaded quant_map from log-divide-adaptive/Llama-2-13b-hf/quant_map_Llama-2-13b-hf_0.4.pkl
[2025-03-16 14:55:35 root] (abq_llm_calib_config3_cbq.py 294): INFO === Start quantize layers 0 to 1 ===
[2025-03-16 15:40:19 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 1-2 epoch 10 loss:0.025711169466376305 norm:0.003740752814337611 max memory_allocated 49664.45751953125 
[2025-03-16 15:41:44 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 1-2 epoch 11 loss:0.025465790182352066 norm:0.003560826415196061 max memory_allocated 49664.45751953125 
[2025-03-16 15:43:09 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 1-2 epoch 12 loss:0.025348389521241188 norm:0.0035556319635361433 max memory_allocated 49664.45751953125 
[2025-03-16 15:44:34 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 1-2 epoch 13 loss:0.02519925683736801 norm:0.0031744204461574554 max memory_allocated 49664.45751953125 
[2025-03-16 15:45:58 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 1-2 epoch 14 loss:0.02503376267850399 norm:0.0029718477744609118 max memory_allocated 49664.45751953125 
[2025-03-16 15:47:23 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 1-2 epoch 15 loss:0.02492704428732395 norm:0.00293120089918375 max memory_allocated 49664.45751953125 
[2025-03-16 15:48:48 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 1-2 epoch 16 loss:0.024873264133930206 norm:0.00279616704210639 max memory_allocated 49664.45751953125 
[2025-03-16 15:50:13 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 1-2 epoch 17 loss:0.024722155183553696 norm:0.002571013756096363 max memory_allocated 49664.45751953125 
[2025-03-16 15:51:38 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 1-2 epoch 18 loss:0.024752618744969368 norm:0.0026884006801992655 max memory_allocated 49664.45751953125 
[2025-03-16 15:53:02 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 1-2 epoch 19 loss:0.02468506246805191 norm:0.0025824434123933315 max memory_allocated 49664.45751953125 
[2025-03-16 15:53:48 root] (abq_llm_calib_config3_cbq.py 294): INFO === Start quantize layers 2 to 3 ===
[2025-03-16 15:55:20 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 0 loss:0.07921856641769409 norm:0.5550886392593384 max memory_allocated 49664.45751953125 
[2025-03-16 15:56:45 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 1 loss:0.044104646891355515 norm:0.03681151196360588 max memory_allocated 49664.45751953125 
[2025-03-16 15:58:10 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 2 loss:0.033891044557094574 norm:0.02175971493124962 max memory_allocated 49664.45751953125 
[2025-03-16 15:59:34 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 3 loss:0.029436811804771423 norm:0.021775059401988983 max memory_allocated 49664.45751953125 
[2025-03-16 16:00:59 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 4 loss:0.026610445231199265 norm:0.016310418024659157 max memory_allocated 49664.45751953125 
[2025-03-16 16:02:24 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 5 loss:0.02452557347714901 norm:0.013336599804461002 max memory_allocated 49664.45751953125 
[2025-03-16 16:03:48 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 6 loss:0.023036181926727295 norm:0.01134343259036541 max memory_allocated 49664.45751953125 
[2025-03-16 16:05:13 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 7 loss:0.021894600242376328 norm:0.00966027844697237 max memory_allocated 49664.45751953125 
[2025-03-16 16:06:38 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 8 loss:0.021307704970240593 norm:0.008469793014228344 max memory_allocated 49664.45751953125 
[2025-03-16 16:08:03 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 9 loss:0.02047841250896454 norm:0.00715163629502058 max memory_allocated 49664.45751953125 
[2025-03-16 16:09:27 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 10 loss:0.02039950154721737 norm:0.007393747568130493 max memory_allocated 49664.45751953125 
[2025-03-16 16:10:52 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 11 loss:0.020261870697140694 norm:0.006828069221228361 max memory_allocated 49664.45751953125 
[2025-03-16 16:12:17 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 12 loss:0.019612424075603485 norm:0.0053247492760419846 max memory_allocated 49664.45751953125 
[2025-03-16 16:13:41 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 13 loss:0.019323721528053284 norm:0.005514375865459442 max memory_allocated 49664.45751953125 
[2025-03-16 16:15:06 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 14 loss:0.018829822540283203 norm:0.004904631059616804 max memory_allocated 49664.45751953125 
[2025-03-16 16:16:31 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 15 loss:0.01878472790122032 norm:0.004392444621771574 max memory_allocated 49664.45751953125 
[2025-03-16 16:17:55 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 16 loss:0.018709979951381683 norm:0.004479491151869297 max memory_allocated 49664.45751953125 
[2025-03-16 16:19:20 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 17 loss:0.018496863543987274 norm:0.004229497630149126 max memory_allocated 49664.45751953125 
[2025-03-16 16:20:45 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 18 loss:0.01844911091029644 norm:0.003953176084905863 max memory_allocated 49664.45751953125 
[2025-03-16 16:22:10 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 19 loss:0.01851261779665947 norm:0.003947168588638306 max memory_allocated 49664.45751953125 
[2025-03-16 16:22:56 root] (abq_llm_calib_config3_cbq.py 294): INFO === Start quantize layers 3 to 4 ===
[2025-03-16 16:24:28 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 0 loss:0.1459941416978836 norm:0.04456990584731102 max memory_allocated 49666.39892578125 
[2025-03-16 16:25:52 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 1 loss:0.07124099135398865 norm:0.014362558722496033 max memory_allocated 49666.39892578125 
[2025-03-16 16:27:16 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 2 loss:0.05120496824383736 norm:0.01419300027191639 max memory_allocated 49666.39892578125 
[2025-03-16 16:28:41 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 3 loss:0.03999127447605133 norm:0.012723680585622787 max memory_allocated 49666.39892578125 
[2025-03-16 16:30:05 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 4 loss:0.03851940482854843 norm:0.014867899008095264 max memory_allocated 49666.39892578125 
[2025-03-16 16:31:30 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 5 loss:0.034600984305143356 norm:0.013613413088023663 max memory_allocated 49666.39892578125 
[2025-03-16 16:32:54 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 6 loss:0.03406878188252449 norm:0.015081281773746014 max memory_allocated 49666.39892578125 
[2025-03-16 16:34:19 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 7 loss:0.03350672498345375 norm:0.01771453022956848 max memory_allocated 49666.39892578125 
[2025-03-16 16:35:43 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 8 loss:0.06460276246070862 norm:0.0251772440969944 max memory_allocated 49666.39892578125 
[2025-03-16 16:37:08 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 9 loss:0.032840512692928314 norm:0.008589130826294422 max memory_allocated 49666.39892578125 
[2025-03-16 16:38:32 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 10 loss:0.02585637755692005 norm:0.007863063365221024 max memory_allocated 49666.39892578125 
[2025-03-16 16:39:57 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 11 loss:0.022372685372829437 norm:0.004993703681975603 max memory_allocated 49666.39892578125 
[2025-03-16 16:41:21 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 12 loss:0.027873747050762177 norm:0.009495147503912449 max memory_allocated 49666.39892578125 
[2025-03-16 16:42:46 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 13 loss:0.03875768557190895 norm:0.017992496490478516 max memory_allocated 49666.39892578125 
[2025-03-16 16:44:11 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 14 loss:0.03180775046348572 norm:0.013694223016500473 max memory_allocated 49666.39892578125 
[2025-03-16 16:45:35 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 15 loss:0.03635696321725845 norm:0.01957627944648266 max memory_allocated 49666.39892578125 
[2025-03-16 16:47:00 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 16 loss:0.02815587818622589 norm:0.010829423554241657 max memory_allocated 49666.39892578125 
[2025-03-16 16:48:24 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 17 loss:0.02395065315067768 norm:0.008072614669799805 max memory_allocated 49666.39892578125 
[2025-03-16 16:49:49 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 18 loss:0.02670382894575596 norm:0.011772369034588337 max memory_allocated 49666.39892578125 
[2025-03-16 16:51:13 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 19 loss:0.01766118034720421 norm:0.003096835222095251 max memory_allocated 49666.39892578125 
[2025-03-16 16:51:59 root] (abq_llm_calib_config3_cbq.py 294): INFO === Start quantize layers 4 to 5 ===
[2025-03-16 16:53:32 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 0 loss:0.0730162113904953 norm:0.01731814816594124 max memory_allocated 49666.39892578125 
[2025-03-16 16:54:56 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 1 loss:0.036031439900398254 norm:0.005216782446950674 max memory_allocated 49666.39892578125 
[2025-03-16 16:56:21 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 2 loss:0.024819888174533844 norm:0.002744475146755576 max memory_allocated 49666.39892578125 
[2025-03-16 16:57:45 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 3 loss:0.020163483917713165 norm:0.0020190400537103415 max memory_allocated 49666.39892578125 
[2025-03-16 16:59:10 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 4 loss:0.017182866111397743 norm:0.0014831944135949016 max memory_allocated 49666.39892578125 
[2025-03-16 17:00:34 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 5 loss:0.015055583789944649 norm:0.0012265645200386643 max memory_allocated 49666.39892578125 
[2025-03-16 17:01:59 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 6 loss:0.01354657020419836 norm:0.0010172621114179492 max memory_allocated 49666.39892578125 
[2025-03-16 17:03:23 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 7 loss:0.012379905208945274 norm:0.0008081407286226749 max memory_allocated 49666.39892578125 
[2025-03-16 17:04:48 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 8 loss:0.01159323938190937 norm:0.0007168120355345309 max memory_allocated 49666.39892578125 
[2025-03-16 17:06:13 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 9 loss:0.010981667786836624 norm:0.0005819540238007903 max memory_allocated 49666.39892578125 
[2025-03-16 17:07:37 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 10 loss:0.010378092527389526 norm:0.000510882236994803 max memory_allocated 49666.39892578125 
[2025-03-16 17:09:02 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 11 loss:0.009980029426515102 norm:0.0004719803691841662 max memory_allocated 49666.39892578125 
[2025-03-16 17:10:26 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 12 loss:0.009639019146561623 norm:0.0004612708289641887 max memory_allocated 49666.39892578125 
[2025-03-16 17:11:51 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 13 loss:0.00938335433602333 norm:0.00042551365913823247 max memory_allocated 49666.39892578125 
[2025-03-16 17:13:16 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 14 loss:0.009136645123362541 norm:0.00039903982542455196 max memory_allocated 49666.39892578125 
[2025-03-16 17:14:40 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 15 loss:0.008967362344264984 norm:0.00038591292104683816 max memory_allocated 49666.39892578125 
[2025-03-16 17:16:05 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 16 loss:0.008856158703565598 norm:0.0004098823410458863 max memory_allocated 49666.39892578125 
[2025-03-16 17:17:29 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 17 loss:0.008726689033210278 norm:0.00038525008130818605 max memory_allocated 49666.39892578125 
[2025-03-16 17:18:54 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 18 loss:0.00862196460366249 norm:0.00036935810931026936 max memory_allocated 49666.39892578125 
[2025-03-16 17:20:18 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 19 loss:0.008565777912735939 norm:0.0003884409670718014 max memory_allocated 49666.39892578125 
[2025-03-16 17:21:04 root] (abq_llm_calib_config3_cbq.py 294): INFO === Start quantize layers 5 to 6 ===
[2025-03-16 17:22:37 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 0 loss:0.08506307750940323 norm:0.021375274285674095 max memory_allocated 49666.39892578125 
[2025-03-16 17:24:01 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 1 loss:0.0378790907561779 norm:0.005633516702800989 max memory_allocated 49666.39892578125 
[2025-03-16 17:25:26 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 2 loss:0.023048972710967064 norm:0.0025729488115757704 max memory_allocated 49666.39892578125 
[2025-03-16 17:26:50 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 3 loss:0.016685374081134796 norm:0.0015249982243403792 max memory_allocated 49666.39892578125 
[2025-03-16 17:28:15 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 4 loss:0.01400158740580082 norm:0.001047926489263773 max memory_allocated 49666.39892578125 
[2025-03-16 17:29:40 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 5 loss:0.012477660551667213 norm:0.0007654988439753652 max memory_allocated 49666.39892578125 
[2025-03-16 17:31:04 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 6 loss:0.011485971510410309 norm:0.0006108998786658049 max memory_allocated 49666.39892578125 
[2025-03-16 17:32:29 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 7 loss:0.010776023380458355 norm:0.0005186119815334678 max memory_allocated 49666.39892578125 
[2025-03-16 17:33:53 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 8 loss:0.01028449647128582 norm:0.0004724900936707854 max memory_allocated 49666.39892578125 
[2025-03-16 17:35:18 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 9 loss:0.009915444999933243 norm:0.00041563413105905056 max memory_allocated 49666.39892578125 
[2025-03-16 17:36:42 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 10 loss:0.009608468040823936 norm:0.0003773882635869086 max memory_allocated 49666.77392578125 
[2025-03-16 17:38:07 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 11 loss:0.009369480423629284 norm:0.0003734152123797685 max memory_allocated 49666.77392578125 
[2025-03-16 17:39:32 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 12 loss:0.009140326641499996 norm:0.00033161439932882786 max memory_allocated 49666.77392578125 
[2025-03-16 17:40:56 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 13 loss:0.008956761099398136 norm:0.0003119523753412068 max memory_allocated 49666.77392578125 
[2025-03-16 17:42:21 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 14 loss:0.008831024169921875 norm:0.00030320993391796947 max memory_allocated 49666.77392578125 
[2025-03-16 17:43:45 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 15 loss:0.00870035495609045 norm:0.0002881212567444891 max memory_allocated 49666.77392578125 
[2025-03-16 17:45:10 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 16 loss:0.008595139719545841 norm:0.000277961342362687 max memory_allocated 49666.77392578125 
[2025-03-16 17:46:35 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 17 loss:0.00849971454590559 norm:0.00025632453616708517 max memory_allocated 49666.77392578125 
[2025-03-16 17:47:59 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 18 loss:0.008420833386480808 norm:0.0002365053369430825 max memory_allocated 49666.77392578125 
[2025-03-16 17:49:24 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 19 loss:0.008377126418054104 norm:0.0002319449558854103 max memory_allocated 49666.77392578125 
[2025-03-16 17:50:10 root] (abq_llm_calib_config3_cbq.py 294): INFO === Start quantize layers 6 to 7 ===
[2025-03-16 17:51:43 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 6-7 epoch 0 loss:0.0625266507267952 norm:0.01101023331284523 max memory_allocated 49666.77392578125 
[2025-03-16 17:53:07 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 6-7 epoch 1 loss:0.0363335944712162 norm:0.004599903244525194 max memory_allocated 49666.77392578125 
[2025-03-16 17:54:32 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 6-7 epoch 2 loss:0.02651297114789486 norm:0.00253113335929811 max memory_allocated 49666.77392578125 
[2025-03-16 17:55:56 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 6-7 epoch 3 loss:0.020984211936593056 norm:0.001506119268015027 max memory_allocated 49666.77392578125 
[2025-03-16 17:57:21 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 6-7 epoch 4 loss:0.018002761527895927 norm:0.000930083857383579 max memory_allocated 49666.77392578125 
[2025-03-16 17:58:45 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 6-7 epoch 5 loss:0.016573121771216393 norm:0.0006030876538716257 max memory_allocated 49666.77392578125 
[2025-03-16 18:00:10 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 6-7 epoch 6 loss:0.015561978332698345 norm:0.0004677384567912668 max memory_allocated 49666.77392578125 
[2025-03-16 18:01:35 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 6-7 epoch 7 loss:0.014817914925515652 norm:0.00038398129981942475 max memory_allocated 49666.77392578125 
