[2025-03-16 03:05:00 root] (main_calib_config3_cbq.py 280): INFO Namespace(model='/workspace/volume/inference-soft-data/AE/llm/models/llama-7b-hf', cache_dir='./cache', output_dir='./log-divide-adaptive-calibration-cbq/llama-7b-hf-0.4', save_dir=None, resume=None, real_quant=False, calib_dataset='wikitext2', nsamples=128, batch_size=1, seed=2, tasks='piqa,arc_easy,arc_challenge,boolq,hellaswag,winogrande', eval_ppl=True, num_fewshot=0, wbits=4, abits=4, group_size=None, alpha=0.5, let_lr=0.005, lwc_lr=0.01, wd=0, epochs=20, let=True, lwc=True, symmetric=False, disable_zero_point=False, a_dynamic_method='per_token', w_dynamic_method='per_channel', limit=-1, multigpu=False, deactive_amp=True, attn_implementation='eager', net=None, act_scales=None, act_shifts=None, quant_map='log-divide-adaptive/llama-7b-hf/quant_map_llama-7b-hf_0.4.pkl', scale_calibration=True, compensation_calibration=True)
[2025-03-16 03:05:07 root] (main_calib_config3_cbq.py 347): INFO === start quantization ===
[2025-03-16 03:05:07 root] (main_calib_config3_cbq.py 353): INFO load calibration from ./cache/dataloader_llama_wikitext2_128.cache
[2025-03-16 03:05:07 root] (abq_llm_calib_config3_cbq.py 82): INFO Starting ...
[2025-03-16 03:05:07 root] (abq_llm_calib_config3_cbq.py 89): INFO Loaded quant_map from log-divide-adaptive/llama-7b-hf/quant_map_llama-7b-hf_0.4.pkl
[2025-03-16 03:05:11 root] (abq_llm_calib_config3_cbq.py 294): INFO === Start quantize layers 0 to 1 ===
[2025-03-16 03:37:18 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 1-2 epoch 12 loss:0.04742066562175751 norm:0.019172461703419685 max memory_allocated 38134.54931640625 
[2025-03-16 03:38:15 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 1-2 epoch 13 loss:0.04633031785488129 norm:0.020022373646497726 max memory_allocated 38134.54931640625 
[2025-03-16 03:39:13 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 1-2 epoch 14 loss:0.044589798897504807 norm:0.013982048258185387 max memory_allocated 38134.54931640625 
[2025-03-16 03:40:10 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 1-2 epoch 15 loss:0.04458969086408615 norm:0.014006366953253746 max memory_allocated 38134.54931640625 
[2025-03-16 03:41:07 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 1-2 epoch 16 loss:0.04414092004299164 norm:0.014460892416536808 max memory_allocated 38134.54931640625 
[2025-03-16 03:42:04 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 1-2 epoch 17 loss:0.044611670076847076 norm:0.017041251063346863 max memory_allocated 38134.54931640625 
[2025-03-16 03:43:02 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 1-2 epoch 18 loss:0.04527541622519493 norm:0.019113073125481606 max memory_allocated 38134.54931640625 
[2025-03-16 03:43:59 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 1-2 epoch 19 loss:0.045376621186733246 norm:0.019856033846735954 max memory_allocated 38134.54931640625 
[2025-03-16 03:44:31 root] (abq_llm_calib_config3_cbq.py 294): INFO === Start quantize layers 2 to 3 ===
[2025-03-16 03:45:33 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 0 loss:0.08385082334280014 norm:0.010149472393095493 max memory_allocated 38134.54931640625 
[2025-03-16 03:46:31 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 1 loss:0.06817492842674255 norm:0.00688131945207715 max memory_allocated 38134.54931640625 
[2025-03-16 03:47:28 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 2 loss:0.061158567667007446 norm:0.014394978992640972 max memory_allocated 38134.54931640625 
[2025-03-16 03:48:25 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 3 loss:0.057922255247831345 norm:0.01434309035539627 max memory_allocated 38134.54931640625 
[2025-03-16 03:49:22 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 4 loss:0.054307710379362106 norm:0.010132351890206337 max memory_allocated 38134.54931640625 
[2025-03-16 03:50:19 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 5 loss:0.052418649196624756 norm:0.008506893180310726 max memory_allocated 38134.54931640625 
[2025-03-16 03:51:16 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 6 loss:0.051730215549468994 norm:0.007941508665680885 max memory_allocated 38134.54931640625 
[2025-03-16 03:52:14 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 7 loss:0.05139605700969696 norm:0.006668560206890106 max memory_allocated 38134.54931640625 
[2025-03-16 03:53:11 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 8 loss:0.05155104771256447 norm:0.005475773010402918 max memory_allocated 38134.54931640625 
[2025-03-16 03:54:08 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 9 loss:0.0519920252263546 norm:0.004655810538679361 max memory_allocated 38134.54931640625 
[2025-03-16 03:55:05 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 10 loss:0.05161396786570549 norm:0.003845033934339881 max memory_allocated 38134.54931640625 
[2025-03-16 03:56:02 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 11 loss:0.04919397830963135 norm:0.0029140303377062082 max memory_allocated 38134.54931640625 
[2025-03-16 03:56:59 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 12 loss:0.04927182197570801 norm:0.003010435961186886 max memory_allocated 38134.54931640625 
[2025-03-16 03:57:56 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 13 loss:0.04899301752448082 norm:0.002566964365541935 max memory_allocated 38134.54931640625 
[2025-03-16 03:58:54 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 14 loss:0.04858078435063362 norm:0.0025202948600053787 max memory_allocated 38134.54931640625 
[2025-03-16 03:59:51 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 15 loss:0.04843243956565857 norm:0.0023186691105365753 max memory_allocated 38134.54931640625 
[2025-03-16 04:00:48 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 16 loss:0.04828611761331558 norm:0.0025253472849726677 max memory_allocated 38134.54931640625 
[2025-03-16 04:01:45 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 17 loss:0.04815029352903366 norm:0.0022446077782660723 max memory_allocated 38134.54931640625 
[2025-03-16 04:02:42 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 18 loss:0.048315003514289856 norm:0.002717797178775072 max memory_allocated 38134.54931640625 
[2025-03-16 04:03:39 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 19 loss:0.04833861440420151 norm:0.002618304919451475 max memory_allocated 38134.54931640625 
[2025-03-16 04:04:10 root] (abq_llm_calib_config3_cbq.py 294): INFO === Start quantize layers 3 to 4 ===
[2025-03-16 04:05:14 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 0 loss:0.05179596692323685 norm:0.07891771197319031 max memory_allocated 38134.54931640625 
[2025-03-16 04:06:11 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 1 loss:0.03737291321158409 norm:0.003570303088054061 max memory_allocated 38134.54931640625 
[2025-03-16 04:07:08 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 2 loss:0.032407246530056 norm:0.0028621843084692955 max memory_allocated 38134.54931640625 
[2025-03-16 04:08:06 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 3 loss:0.030392372980713844 norm:0.002284357324242592 max memory_allocated 38134.54931640625 
[2025-03-16 04:09:03 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 4 loss:0.029379867017269135 norm:0.001920155598782003 max memory_allocated 38134.54931640625 
[2025-03-16 04:10:00 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 5 loss:0.028618864715099335 norm:0.0015701433876529336 max memory_allocated 38134.54931640625 
[2025-03-16 04:10:57 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 6 loss:0.028144944459199905 norm:0.0014126397436484694 max memory_allocated 38134.54931640625 
[2025-03-16 04:11:54 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 7 loss:0.02785378322005272 norm:0.0012334092753008008 max memory_allocated 38134.54931640625 
[2025-03-16 04:12:51 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 8 loss:0.02765892818570137 norm:0.0010909578995779157 max memory_allocated 38134.54931640625 
[2025-03-16 04:13:48 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 9 loss:0.027566062286496162 norm:0.0009972251718863845 max memory_allocated 38134.54931640625 
[2025-03-16 04:14:45 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 10 loss:0.02748304419219494 norm:0.0008955578086897731 max memory_allocated 38134.54931640625 
[2025-03-16 04:15:42 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 11 loss:0.027400972321629524 norm:0.0008357475744560361 max memory_allocated 38134.54931640625 
[2025-03-16 04:16:40 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 12 loss:0.027345985174179077 norm:0.0007695858948864043 max memory_allocated 38134.54931640625 
[2025-03-16 04:17:37 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 13 loss:0.02729695849120617 norm:0.000719655305147171 max memory_allocated 38134.54931640625 
[2025-03-16 04:18:34 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 14 loss:0.027259647846221924 norm:0.0006937214056961238 max memory_allocated 38134.54931640625 
[2025-03-16 04:19:31 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 15 loss:0.02720724418759346 norm:0.0006580507615581155 max memory_allocated 38134.54931640625 
[2025-03-16 04:20:28 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 16 loss:0.027185050770640373 norm:0.0006177003961056471 max memory_allocated 38134.54931640625 
[2025-03-16 04:21:25 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 17 loss:0.027167078107595444 norm:0.0006028342177160084 max memory_allocated 38134.54931640625 
[2025-03-16 04:22:22 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 18 loss:0.02711903676390648 norm:0.0005710740806534886 max memory_allocated 38134.54931640625 
[2025-03-16 04:23:20 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 19 loss:0.027134569361805916 norm:0.0005553423543460667 max memory_allocated 38134.54931640625 
[2025-03-16 04:23:50 root] (abq_llm_calib_config3_cbq.py 294): INFO === Start quantize layers 4 to 5 ===
[2025-03-16 04:24:52 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 0 loss:0.047686852514743805 norm:0.004916913341730833 max memory_allocated 38134.71923828125 
[2025-03-16 04:25:50 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 1 loss:0.032575130462646484 norm:0.002394047100096941 max memory_allocated 38134.71923828125 
[2025-03-16 04:26:47 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 2 loss:0.025897076353430748 norm:0.001501539722084999 max memory_allocated 38134.71923828125 
[2025-03-16 04:27:44 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 3 loss:0.022804612293839455 norm:0.001083117094822228 max memory_allocated 38134.71923828125 
[2025-03-16 04:28:41 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 4 loss:0.021140601485967636 norm:0.0008211116073653102 max memory_allocated 38134.71923828125 
[2025-03-16 04:29:38 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 5 loss:0.020071804523468018 norm:0.0006861835718154907 max memory_allocated 38134.71923828125 
[2025-03-16 04:30:35 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 6 loss:0.019474176689982414 norm:0.0006139246979728341 max memory_allocated 38134.71923828125 
[2025-03-16 04:31:33 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 7 loss:0.019007915630936623 norm:0.0005561790312640369 max memory_allocated 38134.71923828125 
[2025-03-16 04:32:30 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 8 loss:0.018665743991732597 norm:0.0005118946428410709 max memory_allocated 38134.71923828125 
[2025-03-16 04:33:27 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 9 loss:0.01850997842848301 norm:0.0004852905694860965 max memory_allocated 38134.71923828125 
[2025-03-16 04:34:24 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 10 loss:0.018406428396701813 norm:0.0004604407004080713 max memory_allocated 38134.71923828125 
[2025-03-16 04:35:21 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 11 loss:0.018342681229114532 norm:0.0004273240629117936 max memory_allocated 38134.71923828125 
[2025-03-16 04:36:18 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 12 loss:0.018236858770251274 norm:0.0004117587232030928 max memory_allocated 38134.71923828125 
[2025-03-16 04:37:15 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 13 loss:0.01816203072667122 norm:0.00040378060657531023 max memory_allocated 38134.71923828125 
[2025-03-16 04:38:12 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 14 loss:0.018234780058264732 norm:0.00040344471926800907 max memory_allocated 38134.71923828125 
[2025-03-16 04:39:10 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 15 loss:0.018164612352848053 norm:0.0003896391426678747 max memory_allocated 38134.71923828125 
[2025-03-16 04:40:07 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 16 loss:0.018153507262468338 norm:0.00038024733657948673 max memory_allocated 38134.71923828125 
[2025-03-16 04:41:04 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 17 loss:0.018133293837308884 norm:0.0003696467319969088 max memory_allocated 38134.71923828125 
[2025-03-16 04:42:01 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 18 loss:0.018141014501452446 norm:0.00036633253330364823 max memory_allocated 38134.71923828125 
[2025-03-16 04:42:59 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 19 loss:0.018166087567806244 norm:0.00035080112866126 max memory_allocated 38134.71923828125 
[2025-03-16 04:43:29 root] (abq_llm_calib_config3_cbq.py 294): INFO === Start quantize layers 5 to 6 ===
[2025-03-16 04:44:31 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 0 loss:0.06990660727024078 norm:0.006631967145949602 max memory_allocated 38134.89111328125 
[2025-03-16 04:45:28 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 1 loss:0.03610147535800934 norm:0.0023283548653125763 max memory_allocated 38134.89111328125 
[2025-03-16 04:46:26 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 2 loss:0.026633307337760925 norm:0.0010768031934276223 max memory_allocated 38134.89111328125 
[2025-03-16 04:47:23 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 3 loss:0.022681960836052895 norm:0.0007011638372205198 max memory_allocated 38134.89111328125 
[2025-03-16 04:48:20 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 4 loss:0.02088243141770363 norm:0.0005926158046349883 max memory_allocated 38134.89111328125 
[2025-03-16 04:49:17 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 5 loss:0.019926512613892555 norm:0.0005294097354635596 max memory_allocated 38134.89111328125 
[2025-03-16 04:50:14 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 6 loss:0.01929030567407608 norm:0.0004872218705713749 max memory_allocated 38134.89111328125 
[2025-03-16 04:51:11 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 7 loss:0.018855275586247444 norm:0.00046589470002800226 max memory_allocated 38134.89111328125 
[2025-03-16 04:52:09 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 8 loss:0.018526194617152214 norm:0.0004423997597768903 max memory_allocated 38134.89111328125 
[2025-03-16 04:53:06 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 9 loss:0.018286732956767082 norm:0.00042067599133588374 max memory_allocated 38134.89111328125 
[2025-03-16 04:54:03 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 10 loss:0.018149834126234055 norm:0.00042239236063323915 max memory_allocated 38134.89111328125 
[2025-03-16 04:55:00 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 11 loss:0.017998287454247475 norm:0.00041027204133570194 max memory_allocated 38134.89111328125 
[2025-03-16 04:55:57 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 12 loss:0.017860306426882744 norm:0.00039058984839357436 max memory_allocated 38134.89111328125 
[2025-03-16 04:56:54 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 13 loss:0.017755206674337387 norm:0.0003876736154779792 max memory_allocated 38134.89111328125 
[2025-03-16 04:57:52 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 14 loss:0.017667945474386215 norm:0.0003809698682744056 max memory_allocated 38134.89111328125 
[2025-03-16 04:58:49 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 15 loss:0.017597824335098267 norm:0.00038506684359163046 max memory_allocated 38134.89111328125 
[2025-03-16 04:59:46 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 16 loss:0.01751157082617283 norm:0.0003768152091652155 max memory_allocated 38134.89111328125 
[2025-03-16 05:00:43 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 17 loss:0.01741461455821991 norm:0.0003664953983388841 max memory_allocated 38134.89111328125 
[2025-03-16 05:01:40 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 18 loss:0.017350153997540474 norm:0.0003647773992270231 max memory_allocated 38134.89111328125 
[2025-03-16 05:02:37 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 19 loss:0.01727890968322754 norm:0.0003651597653515637 max memory_allocated 38134.89111328125 
[2025-03-16 05:03:08 root] (abq_llm_calib_config3_cbq.py 294): INFO === Start quantize layers 6 to 7 ===
[2025-03-16 05:04:10 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 6-7 epoch 0 loss:0.0324600413441658 norm:0.0015520792221650481 max memory_allocated 38135.06298828125 
[2025-03-16 05:05:07 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 6-7 epoch 1 loss:0.023769568651914597 norm:0.0007381353061646223 max memory_allocated 38135.06298828125 
[2025-03-16 05:06:04 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 6-7 epoch 2 loss:0.0198711808770895 norm:0.0004312762466724962 max memory_allocated 38135.06298828125 
[2025-03-16 05:07:02 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 6-7 epoch 3 loss:0.01821105368435383 norm:0.00030391328618861735 max memory_allocated 38135.06298828125 
[2025-03-16 05:07:59 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 6-7 epoch 4 loss:0.01733381859958172 norm:0.0002443674602545798 max memory_allocated 38135.06298828125 
[2025-03-16 05:08:56 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 6-7 epoch 5 loss:0.016806883737444878 norm:0.00021683413069695234 max memory_allocated 38135.06298828125 
[2025-03-16 05:09:53 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 6-7 epoch 6 loss:0.016450852155685425 norm:0.00019905768567696214 max memory_allocated 38135.06298828125 
[2025-03-16 05:10:50 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 6-7 epoch 7 loss:0.016212819144129753 norm:0.00018558226292952895 max memory_allocated 38135.06298828125 
