[2025-03-16 03:04:56 root] (main_calib_config3_cbq.py 280): INFO Namespace(model='/workspace/volume/inference-soft-data/AE/llm/models/Llama-2-7b-hf', cache_dir='./cache', output_dir='./log-divide-adaptive-calibration-cbq/Llama-2-7b-hf-0.4', save_dir=None, resume=None, real_quant=False, calib_dataset='wikitext2', nsamples=128, batch_size=1, seed=2, tasks='piqa,arc_easy,arc_challenge,boolq,hellaswag,winogrande', eval_ppl=True, num_fewshot=0, wbits=4, abits=4, group_size=None, alpha=0.5, let_lr=0.005, lwc_lr=0.01, wd=0, epochs=20, let=True, lwc=True, symmetric=False, disable_zero_point=False, a_dynamic_method='per_token', w_dynamic_method='per_channel', limit=-1, multigpu=False, deactive_amp=True, attn_implementation='eager', net=None, act_scales=None, act_shifts=None, quant_map='log-divide-adaptive/Llama-2-7b-hf/quant_map_Llama-2-7b-hf_0.4.pkl', scale_calibration=True, compensation_calibration=True)
[2025-03-16 03:05:02 root] (main_calib_config3_cbq.py 347): INFO === start quantization ===
[2025-03-16 03:05:02 root] (main_calib_config3_cbq.py 353): INFO load calibration from ./cache/dataloader_Llama_wikitext2_128.cache
[2025-03-16 03:05:03 root] (abq_llm_calib_config3_cbq.py 82): INFO Starting ...
[2025-03-16 03:05:03 root] (abq_llm_calib_config3_cbq.py 89): INFO Loaded quant_map from log-divide-adaptive/Llama-2-7b-hf/quant_map_Llama-2-7b-hf_0.4.pkl
[2025-03-16 03:05:06 root] (abq_llm_calib_config3_cbq.py 294): INFO === Start quantize layers 0 to 1 ===
[2025-03-16 03:19:24 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 0-1 epoch 14 loss:0.07996205985546112 norm:0.06285467743873596 max memory_allocated 38105.85986328125 
[2025-03-16 03:20:21 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 0-1 epoch 15 loss:0.08031783252954483 norm:0.06402508914470673 max memory_allocated 38105.85986328125 
[2025-03-16 03:21:18 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 0-1 epoch 16 loss:0.0778120905160904 norm:0.060911502689123154 max memory_allocated 38105.85986328125 
[2025-03-16 03:22:15 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 0-1 epoch 17 loss:0.07724399119615555 norm:0.05789438635110855 max memory_allocated 38105.85986328125 
[2025-03-16 03:23:12 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 0-1 epoch 18 loss:0.07822319120168686 norm:0.06514033675193787 max memory_allocated 38105.85986328125 
[2025-03-16 03:24:08 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 0-1 epoch 19 loss:0.07746949791908264 norm:0.05331313610076904 max memory_allocated 38105.85986328125 
[2025-03-16 03:24:39 root] (abq_llm_calib_config3_cbq.py 294): INFO === Start quantize layers 1 to 2 ===
[2025-03-16 03:25:41 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 1-2 epoch 0 loss:0.6357730031013489 norm:0.37635356187820435 max memory_allocated 38138.54931640625 
[2025-03-16 03:26:38 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 1-2 epoch 1 loss:0.287359356880188 norm:0.16998925805091858 max memory_allocated 38138.54931640625 
[2025-03-16 03:27:35 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 1-2 epoch 2 loss:0.20594581961631775 norm:0.1192738264799118 max memory_allocated 38138.54931640625 
[2025-03-16 03:28:32 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 1-2 epoch 3 loss:0.19886982440948486 norm:0.11272285878658295 max memory_allocated 38138.54931640625 
[2025-03-16 03:29:29 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 1-2 epoch 4 loss:0.15599024295806885 norm:0.0767931342124939 max memory_allocated 38138.54931640625 
[2025-03-16 03:30:26 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 1-2 epoch 5 loss:0.13872575759887695 norm:0.06534155458211899 max memory_allocated 38138.54931640625 
[2025-03-16 03:31:23 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 1-2 epoch 6 loss:0.12844721972942352 norm:0.05810047313570976 max memory_allocated 38138.54931640625 
[2025-03-16 03:32:20 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 1-2 epoch 7 loss:0.11715513467788696 norm:0.04409358277916908 max memory_allocated 38138.54931640625 
[2025-03-16 03:33:17 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 1-2 epoch 8 loss:0.10794704407453537 norm:0.0411989763379097 max memory_allocated 38138.54931640625 
[2025-03-16 03:34:14 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 1-2 epoch 9 loss:0.10153993964195251 norm:0.03349777311086655 max memory_allocated 38138.54931640625 
[2025-03-16 03:35:11 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 1-2 epoch 10 loss:0.09763658046722412 norm:0.03378412872552872 max memory_allocated 38138.54931640625 
[2025-03-16 03:36:08 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 1-2 epoch 11 loss:0.09285502135753632 norm:0.03197196498513222 max memory_allocated 38138.54931640625 
[2025-03-16 03:37:05 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 1-2 epoch 12 loss:0.08896082639694214 norm:0.029916968196630478 max memory_allocated 38138.54931640625 
[2025-03-16 03:38:02 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 1-2 epoch 13 loss:0.08477642387151718 norm:0.028035718947649002 max memory_allocated 38138.54931640625 
[2025-03-16 03:38:59 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 1-2 epoch 14 loss:0.08276373893022537 norm:0.026141492649912834 max memory_allocated 38138.54931640625 
[2025-03-16 03:39:56 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 1-2 epoch 15 loss:0.0815170630812645 norm:0.025345273315906525 max memory_allocated 38138.54931640625 
[2025-03-16 03:40:53 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 1-2 epoch 16 loss:0.0816441997885704 norm:0.026730621233582497 max memory_allocated 38138.54931640625 
[2025-03-16 03:41:50 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 1-2 epoch 17 loss:0.0801599770784378 norm:0.030163351446390152 max memory_allocated 38138.54931640625 
[2025-03-16 03:42:47 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 1-2 epoch 18 loss:0.07604766637086868 norm:0.023277491331100464 max memory_allocated 38138.54931640625 
[2025-03-16 03:43:44 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 1-2 epoch 19 loss:0.07481693476438522 norm:0.024446215480566025 max memory_allocated 38138.54931640625 
[2025-03-16 03:44:17 root] (abq_llm_calib_config3_cbq.py 294): INFO === Start quantize layers 2 to 3 ===
[2025-03-16 03:45:20 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 0 loss:0.070192351937294 norm:0.021388962864875793 max memory_allocated 38139.54833984375 
[2025-03-16 03:46:17 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 1 loss:0.04150385782122612 norm:0.012458616867661476 max memory_allocated 38139.54833984375 
[2025-03-16 03:47:14 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 2 loss:0.03202399984002113 norm:0.0067451028153300285 max memory_allocated 38139.54833984375 
[2025-03-16 03:48:11 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 3 loss:0.027540629729628563 norm:0.005269159097224474 max memory_allocated 38139.54833984375 
[2025-03-16 03:49:08 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 4 loss:0.02508251741528511 norm:0.00498101906850934 max memory_allocated 38139.54833984375 
[2025-03-16 03:50:05 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 5 loss:0.023487810045480728 norm:0.004571718163788319 max memory_allocated 38139.54833984375 
[2025-03-16 03:51:02 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 6 loss:0.022365424782037735 norm:0.004069396294653416 max memory_allocated 38139.54833984375 
[2025-03-16 03:51:59 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 7 loss:0.02152440696954727 norm:0.0038818311877548695 max memory_allocated 38139.54833984375 
[2025-03-16 03:52:56 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 8 loss:0.020972993224859238 norm:0.0034653707407414913 max memory_allocated 38139.54833984375 
[2025-03-16 03:53:53 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 9 loss:0.02052663080394268 norm:0.003182331332936883 max memory_allocated 38139.54833984375 
[2025-03-16 03:54:50 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 10 loss:0.020171113312244415 norm:0.0032570073381066322 max memory_allocated 38139.54833984375 
[2025-03-16 03:55:46 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 11 loss:0.019902637228369713 norm:0.0030236185993999243 max memory_allocated 38139.54833984375 
[2025-03-16 03:56:43 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 12 loss:0.019688840955495834 norm:0.0029370575211942196 max memory_allocated 38139.54833984375 
[2025-03-16 03:57:40 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 13 loss:0.01952948607504368 norm:0.0027321744710206985 max memory_allocated 38139.54833984375 
[2025-03-16 03:58:37 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 14 loss:0.019394150003790855 norm:0.002526307012885809 max memory_allocated 38139.54833984375 
[2025-03-16 03:59:34 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 15 loss:0.01927104964852333 norm:0.0021952323149889708 max memory_allocated 38139.54833984375 
[2025-03-16 04:00:31 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 16 loss:0.019160833209753036 norm:0.0021306280978024006 max memory_allocated 38139.54833984375 
[2025-03-16 04:01:28 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 17 loss:0.01913393661379814 norm:0.002215065062046051 max memory_allocated 38139.54833984375 
[2025-03-16 04:02:25 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 18 loss:0.019087284803390503 norm:0.0020519921090453863 max memory_allocated 38139.54833984375 
[2025-03-16 04:03:22 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 19 loss:0.019064757972955704 norm:0.0020712970290333033 max memory_allocated 38139.54833984375 
[2025-03-16 04:03:52 root] (abq_llm_calib_config3_cbq.py 294): INFO === Start quantize layers 3 to 4 ===
[2025-03-16 04:04:55 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 0 loss:0.07644562423229218 norm:0.046683598309755325 max memory_allocated 38139.54833984375 
[2025-03-16 04:05:52 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 1 loss:0.04103172942996025 norm:0.009009907022118568 max memory_allocated 38139.54833984375 
[2025-03-16 04:06:48 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 2 loss:0.030421828851103783 norm:0.0051192170940339565 max memory_allocated 38139.54833984375 
[2025-03-16 04:07:45 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 3 loss:0.024899054318666458 norm:0.0034319499973207712 max memory_allocated 38139.54833984375 
[2025-03-16 04:08:42 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 4 loss:0.022158073261380196 norm:0.0025097643956542015 max memory_allocated 38139.54833984375 
[2025-03-16 04:09:39 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 5 loss:0.020339220762252808 norm:0.0019298320403322577 max memory_allocated 38139.54833984375 
[2025-03-16 04:10:36 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 6 loss:0.019162556156516075 norm:0.0015342276310548186 max memory_allocated 38139.54833984375 
[2025-03-16 04:11:33 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 7 loss:0.018423747271299362 norm:0.0012765361461788416 max memory_allocated 38139.54833984375 
[2025-03-16 04:12:30 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 8 loss:0.017867326736450195 norm:0.0010791865643113852 max memory_allocated 38139.54833984375 
[2025-03-16 04:13:26 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 9 loss:0.017419934272766113 norm:0.0009426571778021753 max memory_allocated 38139.54833984375 
[2025-03-16 04:14:23 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 10 loss:0.017205502837896347 norm:0.0008358885534107685 max memory_allocated 38139.54833984375 
[2025-03-16 04:15:20 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 11 loss:0.016864972189068794 norm:0.0007663776632398367 max memory_allocated 38139.54833984375 
[2025-03-16 04:16:17 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 12 loss:0.01665801741182804 norm:0.0007016744348220527 max memory_allocated 38139.54833984375 
[2025-03-16 04:17:14 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 13 loss:0.016495462507009506 norm:0.0006437355768866837 max memory_allocated 38139.54833984375 
[2025-03-16 04:18:11 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 14 loss:0.016351237893104553 norm:0.0005928243044763803 max memory_allocated 38139.54833984375 
[2025-03-16 04:19:07 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 15 loss:0.016250938177108765 norm:0.0005779705243185163 max memory_allocated 38139.54833984375 
[2025-03-16 04:20:04 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 16 loss:0.016133155673742294 norm:0.0005486950976774096 max memory_allocated 38139.54833984375 
[2025-03-16 04:21:01 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 17 loss:0.016071496531367302 norm:0.0005291544366627932 max memory_allocated 38139.54833984375 
[2025-03-16 04:21:58 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 18 loss:0.015998683869838715 norm:0.0005208244547247887 max memory_allocated 38139.54833984375 
[2025-03-16 04:22:55 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 19 loss:0.01592031680047512 norm:0.0005589270731434226 max memory_allocated 38139.54833984375 
[2025-03-16 04:23:25 root] (abq_llm_calib_config3_cbq.py 294): INFO === Start quantize layers 4 to 5 ===
[2025-03-16 04:24:27 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 0 loss:0.03144402801990509 norm:0.003531554713845253 max memory_allocated 38139.54833984375 
[2025-03-16 04:25:24 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 1 loss:0.019354455173015594 norm:0.0010359750594943762 max memory_allocated 38139.54833984375 
[2025-03-16 04:26:21 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 2 loss:0.015047622844576836 norm:0.0005469173192977905 max memory_allocated 38139.54833984375 
[2025-03-16 04:27:18 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 3 loss:0.012917568907141685 norm:0.00035937645589001477 max memory_allocated 38139.54833984375 
[2025-03-16 04:28:14 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 4 loss:0.012016292661428452 norm:0.00028760256827808917 max memory_allocated 38139.54833984375 
[2025-03-16 04:29:11 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 5 loss:0.011490240693092346 norm:0.0002494781219866127 max memory_allocated 38139.54833984375 
[2025-03-16 04:30:08 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 6 loss:0.011153596453368664 norm:0.00022746364993508905 max memory_allocated 38139.54833984375 
[2025-03-16 04:31:05 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 7 loss:0.010844043456017971 norm:0.00020264030899852514 max memory_allocated 38139.54833984375 
[2025-03-16 04:32:02 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 8 loss:0.010616333223879337 norm:0.00019650999456644058 max memory_allocated 38139.54833984375 
[2025-03-16 04:32:59 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 9 loss:0.01049091387540102 norm:0.00020226131891831756 max memory_allocated 38139.54833984375 
[2025-03-16 04:33:56 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 10 loss:0.010348737239837646 norm:0.00019720697309821844 max memory_allocated 38139.54833984375 
[2025-03-16 04:34:52 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 11 loss:0.010255897417664528 norm:0.0001838164171203971 max memory_allocated 38139.54833984375 
[2025-03-16 04:35:49 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 12 loss:0.010151158086955547 norm:0.00018512507085688412 max memory_allocated 38139.54833984375 
[2025-03-16 04:36:46 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 13 loss:0.01010061614215374 norm:0.00018839525000657886 max memory_allocated 38139.54833984375 
[2025-03-16 04:37:43 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 14 loss:0.010026630945503712 norm:0.0005665068165399134 max memory_allocated 38139.54833984375 
[2025-03-16 04:38:40 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 15 loss:0.009992800652980804 norm:0.00019005066133104265 max memory_allocated 38139.54833984375 
[2025-03-16 04:39:37 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 16 loss:0.009887361899018288 norm:0.00017899998056236655 max memory_allocated 38139.54833984375 
[2025-03-16 04:40:34 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 17 loss:0.009844643995165825 norm:0.00017604423919692636 max memory_allocated 38139.54833984375 
[2025-03-16 04:41:30 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 18 loss:0.009796488098800182 norm:0.00017408192798029631 max memory_allocated 38139.54833984375 
[2025-03-16 04:42:27 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 19 loss:0.009728697128593922 norm:0.00017543320427648723 max memory_allocated 38139.54833984375 
[2025-03-16 04:42:58 root] (abq_llm_calib_config3_cbq.py 294): INFO === Start quantize layers 5 to 6 ===
[2025-03-16 04:43:59 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 0 loss:0.03092196211218834 norm:0.006591931451112032 max memory_allocated 38139.54833984375 
[2025-03-16 04:44:56 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 1 loss:0.020828891545534134 norm:0.001998953055590391 max memory_allocated 38139.54833984375 
[2025-03-16 04:45:53 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 2 loss:0.016383130103349686 norm:0.0011280854232609272 max memory_allocated 38139.54833984375 
[2025-03-16 04:46:50 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 3 loss:0.014234749600291252 norm:0.0007375875138677657 max memory_allocated 38139.54833984375 
[2025-03-16 04:47:47 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 4 loss:0.013154876418411732 norm:0.0005489678587764502 max memory_allocated 38139.54833984375 
[2025-03-16 04:48:44 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 5 loss:0.012466119602322578 norm:0.0004378585144877434 max memory_allocated 38139.54833984375 
[2025-03-16 04:49:41 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 6 loss:0.011974899098277092 norm:0.0003657006018329412 max memory_allocated 38139.54833984375 
[2025-03-16 04:50:37 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 7 loss:0.011607677675783634 norm:0.0003119997272733599 max memory_allocated 38139.54833984375 
[2025-03-16 04:51:34 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 8 loss:0.01138526014983654 norm:0.0002802968374453485 max memory_allocated 38139.54833984375 
[2025-03-16 04:52:31 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 9 loss:0.011203809641301632 norm:0.0002578354033175856 max memory_allocated 38139.54833984375 
[2025-03-16 04:53:28 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 10 loss:0.011079194024205208 norm:0.0002368370769545436 max memory_allocated 38139.54833984375 
[2025-03-16 04:54:25 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 11 loss:0.01095033809542656 norm:0.00021386356092989445 max memory_allocated 38139.54833984375 
[2025-03-16 04:55:22 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 12 loss:0.010842976160347462 norm:0.00019927571702282876 max memory_allocated 38139.54833984375 
[2025-03-16 04:56:18 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 13 loss:0.010805457830429077 norm:0.00019107325351797044 max memory_allocated 38139.54833984375 
[2025-03-16 04:57:15 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 14 loss:0.010760772973299026 norm:0.00018775108037516475 max memory_allocated 38139.54833984375 
[2025-03-16 04:58:12 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 15 loss:0.010696513578295708 norm:0.0001868677936727181 max memory_allocated 38139.54833984375 
[2025-03-16 04:59:09 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 16 loss:0.010646265000104904 norm:0.00017972872592508793 max memory_allocated 38139.54833984375 
[2025-03-16 05:00:06 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 17 loss:0.010602233931422234 norm:0.00017450244922656566 max memory_allocated 38139.54833984375 
[2025-03-16 05:01:03 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 18 loss:0.01057545468211174 norm:0.000172339758137241 max memory_allocated 38139.54833984375 
[2025-03-16 05:02:00 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 19 loss:0.010548790916800499 norm:0.00017427494458388537 max memory_allocated 38139.54833984375 
[2025-03-16 05:02:30 root] (abq_llm_calib_config3_cbq.py 294): INFO === Start quantize layers 6 to 7 ===
[2025-03-16 05:03:32 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 6-7 epoch 0 loss:0.036758117377758026 norm:0.006412937771528959 max memory_allocated 38139.54833984375 
[2025-03-16 05:04:29 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 6-7 epoch 1 loss:0.024187657982110977 norm:0.0024551949463784695 max memory_allocated 38139.54833984375 
[2025-03-16 05:05:26 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 6-7 epoch 2 loss:0.019347762688994408 norm:0.0014549089828506112 max memory_allocated 38139.54833984375 
[2025-03-16 05:06:22 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 6-7 epoch 3 loss:0.01696925051510334 norm:0.001024013850837946 max memory_allocated 38139.54833984375 
[2025-03-16 05:07:19 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 6-7 epoch 4 loss:0.0156636293977499 norm:0.0007775937556289136 max memory_allocated 38139.54833984375 
[2025-03-16 05:08:16 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 6-7 epoch 5 loss:0.014845579862594604 norm:0.0006425671163015068 max memory_allocated 38139.54833984375 
[2025-03-16 05:09:13 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 6-7 epoch 6 loss:0.014173251576721668 norm:0.0005408398574218154 max memory_allocated 38139.54833984375 
