[2025-03-16 14:55:15 root] (main_calib_config3_cbq.py 280): INFO Namespace(model='/workspace/volume/inference-soft-data/AE/llm/models/llama-13b-hf', cache_dir='./cache', output_dir='./log-divide-adaptive-calibration-cbq/llama-13b-hf-0.4', save_dir=None, resume=None, real_quant=False, calib_dataset='wikitext2', nsamples=128, batch_size=1, seed=2, tasks='piqa,arc_easy,arc_challenge,boolq,hellaswag,winogrande', eval_ppl=True, num_fewshot=0, wbits=4, abits=4, group_size=None, alpha=0.5, let_lr=0.005, lwc_lr=0.01, wd=0, epochs=20, let=True, lwc=True, symmetric=False, disable_zero_point=False, a_dynamic_method='per_token', w_dynamic_method='per_channel', limit=-1, multigpu=False, deactive_amp=True, attn_implementation='eager', net=None, act_scales=None, act_shifts=None, quant_map='log-divide-adaptive/llama-13b-hf/quant_map_llama-13b-hf_0.4.pkl', scale_calibration=True, compensation_calibration=True)
[2025-03-16 14:58:05 root] (main_calib_config3_cbq.py 347): INFO === start quantization ===
[2025-03-16 14:58:05 root] (main_calib_config3_cbq.py 353): INFO load calibration from ./cache/dataloader_llama_wikitext2_128.cache
[2025-03-16 14:58:06 root] (abq_llm_calib_config3_cbq.py 82): INFO Starting ...
[2025-03-16 14:58:06 root] (abq_llm_calib_config3_cbq.py 89): INFO Loaded quant_map from log-divide-adaptive/llama-13b-hf/quant_map_llama-13b-hf_0.4.pkl
[2025-03-16 14:58:12 root] (abq_llm_calib_config3_cbq.py 294): INFO === Start quantize layers 0 to 1 ===
[2025-03-16 16:06:35 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 6 loss:0.028160730376839638 norm:0.004103043116629124 max memory_allocated 49660.45751953125 
[2025-03-16 16:08:00 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 7 loss:0.027364762499928474 norm:0.0037159419152885675 max memory_allocated 49660.45751953125 
[2025-03-16 16:09:25 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 8 loss:0.026655957102775574 norm:0.0035936522763222456 max memory_allocated 49660.45751953125 
[2025-03-16 16:10:50 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 9 loss:0.026345714926719666 norm:0.004194882698357105 max memory_allocated 49660.45751953125 
[2025-03-16 16:12:15 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 10 loss:0.026170741766691208 norm:0.005116143263876438 max memory_allocated 49660.45751953125 
[2025-03-16 16:13:40 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 11 loss:0.026837408542633057 norm:0.006341292057186365 max memory_allocated 49660.45751953125 
[2025-03-16 16:15:05 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 12 loss:0.02618156373500824 norm:0.0049606068059802055 max memory_allocated 49660.45751953125 
[2025-03-16 16:16:30 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 13 loss:0.0261076632887125 norm:0.004215477034449577 max memory_allocated 49660.45751953125 
[2025-03-16 16:17:55 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 14 loss:0.026532988995313644 norm:0.005198915489017963 max memory_allocated 49660.45751953125 
[2025-03-16 16:19:19 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 15 loss:0.025885412469506264 norm:0.003971882630139589 max memory_allocated 49660.45751953125 
[2025-03-16 16:20:44 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 16 loss:0.026112057268619537 norm:0.004062748048454523 max memory_allocated 49660.45751953125 
[2025-03-16 16:22:09 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 17 loss:0.026168925687670708 norm:0.003895324422046542 max memory_allocated 49660.45751953125 
[2025-03-16 16:23:34 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 18 loss:0.026017017662525177 norm:0.004111879039555788 max memory_allocated 49660.45751953125 
[2025-03-16 16:24:59 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 2-3 epoch 19 loss:0.025726869702339172 norm:0.0037850530352443457 max memory_allocated 49660.45751953125 
[2025-03-16 16:25:45 root] (abq_llm_calib_config3_cbq.py 294): INFO === Start quantize layers 3 to 4 ===
[2025-03-16 16:27:16 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 0 loss:0.04312190040946007 norm:0.00504325469955802 max memory_allocated 49661.39892578125 
[2025-03-16 16:28:41 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 1 loss:0.028129907324910164 norm:0.0017976185772567987 max memory_allocated 49661.39892578125 
[2025-03-16 16:30:06 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 2 loss:0.022155066952109337 norm:0.0010305718751624227 max memory_allocated 49661.39892578125 
[2025-03-16 16:31:31 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 3 loss:0.019666533917188644 norm:0.0007104293908923864 max memory_allocated 49661.39892578125 
[2025-03-16 16:32:56 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 4 loss:0.01847376860678196 norm:0.0005616575363092124 max memory_allocated 49661.39892578125 
[2025-03-16 16:34:20 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 5 loss:0.017613794654607773 norm:0.0004436889139469713 max memory_allocated 49661.39892578125 
[2025-03-16 16:35:45 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 6 loss:0.01705368608236313 norm:0.0004016974417027086 max memory_allocated 49661.39892578125 
[2025-03-16 16:37:10 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 7 loss:0.01666160859167576 norm:0.0003677521017380059 max memory_allocated 49661.39892578125 
[2025-03-16 16:38:35 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 8 loss:0.01638496294617653 norm:0.00034942038473673165 max memory_allocated 49661.39892578125 
[2025-03-16 16:39:59 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 9 loss:0.016170073300600052 norm:0.0003253823088016361 max memory_allocated 49661.39892578125 
[2025-03-16 16:41:24 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 10 loss:0.0160323828458786 norm:0.00030731878359802067 max memory_allocated 49661.39892578125 
[2025-03-16 16:42:49 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 11 loss:0.01591578871011734 norm:0.00029342170455493033 max memory_allocated 49661.39892578125 
[2025-03-16 16:44:14 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 12 loss:0.015820633620023727 norm:0.000284785230178386 max memory_allocated 49661.39892578125 
[2025-03-16 16:45:39 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 13 loss:0.015761621296405792 norm:0.00027743028476834297 max memory_allocated 49661.39892578125 
[2025-03-16 16:47:04 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 14 loss:0.015699733048677444 norm:0.0002672206610441208 max memory_allocated 49661.39892578125 
[2025-03-16 16:48:28 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 15 loss:0.015656039118766785 norm:0.0002714913571253419 max memory_allocated 49661.39892578125 
[2025-03-16 16:49:53 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 16 loss:0.015618343837559223 norm:0.00026330206310376525 max memory_allocated 49661.39892578125 
[2025-03-16 16:51:18 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 17 loss:0.01558554358780384 norm:0.0002567839983385056 max memory_allocated 49661.39892578125 
[2025-03-16 16:52:43 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 18 loss:0.015589887276291847 norm:0.000257337698712945 max memory_allocated 49661.39892578125 
[2025-03-16 16:54:08 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 3-4 epoch 19 loss:0.015580608509480953 norm:0.00025305713643319905 max memory_allocated 49661.39892578125 
[2025-03-16 16:54:54 root] (abq_llm_calib_config3_cbq.py 294): INFO === Start quantize layers 4 to 5 ===
[2025-03-16 16:56:25 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 0 loss:0.05132884159684181 norm:0.009061813354492188 max memory_allocated 49661.39892578125 
[2025-03-16 16:57:50 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 1 loss:0.03398936614394188 norm:0.004088759887963533 max memory_allocated 49661.39892578125 
[2025-03-16 16:59:15 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 2 loss:0.02693835273385048 norm:0.0024620152544230223 max memory_allocated 49661.39892578125 
[2025-03-16 17:00:40 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 3 loss:0.023826073855161667 norm:0.001763387001119554 max memory_allocated 49661.39892578125 
[2025-03-16 17:02:04 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 4 loss:0.0222643855959177 norm:0.001351690269075334 max memory_allocated 49661.39892578125 
[2025-03-16 17:03:29 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 5 loss:0.021179866045713425 norm:0.0010851023253053427 max memory_allocated 49661.39892578125 
[2025-03-16 17:04:54 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 6 loss:0.020445801317691803 norm:0.000936084077693522 max memory_allocated 49661.39892578125 
[2025-03-16 17:06:19 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 7 loss:0.01992560364305973 norm:0.0007978823850862682 max memory_allocated 49661.39892578125 
[2025-03-16 17:07:44 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 8 loss:0.019592704251408577 norm:0.0006992664420977235 max memory_allocated 49661.39892578125 
[2025-03-16 17:09:09 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 9 loss:0.019335631281137466 norm:0.0006284590344876051 max memory_allocated 49661.39892578125 
[2025-03-16 17:10:33 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 10 loss:0.019215216860175133 norm:0.0005854573100805283 max memory_allocated 49661.39892578125 
[2025-03-16 17:11:58 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 11 loss:0.019094716757535934 norm:0.0005356930196285248 max memory_allocated 49661.39892578125 
[2025-03-16 17:13:23 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 12 loss:0.01900562271475792 norm:0.0004972745082341135 max memory_allocated 49661.39892578125 
[2025-03-16 17:14:48 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 13 loss:0.018880169838666916 norm:0.0004603152920026332 max memory_allocated 49661.39892578125 
[2025-03-16 17:16:13 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 14 loss:0.018893763422966003 norm:0.00043977334280498326 max memory_allocated 49661.39892578125 
[2025-03-16 17:17:37 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 15 loss:0.01889924518764019 norm:0.0004344905028119683 max memory_allocated 49661.39892578125 
[2025-03-16 17:19:02 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 16 loss:0.018913686275482178 norm:0.00038506934652104974 max memory_allocated 49661.39892578125 
[2025-03-16 17:20:27 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 17 loss:0.018874702975153923 norm:0.0003868773637805134 max memory_allocated 49661.39892578125 
[2025-03-16 17:21:52 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 18 loss:0.01884685643017292 norm:0.0003705128619913012 max memory_allocated 49661.39892578125 
[2025-03-16 17:23:17 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 4-5 epoch 19 loss:0.018781710416078568 norm:0.00035194281372241676 max memory_allocated 49661.39892578125 
[2025-03-16 17:24:03 root] (abq_llm_calib_config3_cbq.py 294): INFO === Start quantize layers 5 to 6 ===
[2025-03-16 17:25:34 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 0 loss:0.09122933447360992 norm:0.010889464057981968 max memory_allocated 49661.77392578125 
[2025-03-16 17:26:59 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 1 loss:0.053005676716566086 norm:0.004020058084279299 max memory_allocated 49661.77392578125 
[2025-03-16 17:28:24 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 2 loss:0.03992048278450966 norm:0.0024415114894509315 max memory_allocated 49661.77392578125 
[2025-03-16 17:29:48 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 3 loss:0.03468465805053711 norm:0.0020362543873488903 max memory_allocated 49661.77392578125 
[2025-03-16 17:31:13 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 4 loss:0.031552381813526154 norm:0.001629875972867012 max memory_allocated 49661.77392578125 
[2025-03-16 17:32:38 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 5 loss:0.029455190524458885 norm:0.001493516261689365 max memory_allocated 49661.77392578125 
[2025-03-16 17:34:03 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 6 loss:0.028343116864562035 norm:0.0014065861469134688 max memory_allocated 49661.77392578125 
[2025-03-16 17:35:28 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 7 loss:0.027745794504880905 norm:0.0014741502236574888 max memory_allocated 49661.77392578125 
[2025-03-16 17:36:53 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 8 loss:0.027352090924978256 norm:0.001350113656371832 max memory_allocated 49661.77392578125 
[2025-03-16 17:38:17 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 9 loss:0.025827715173363686 norm:0.0010917691979557276 max memory_allocated 49661.77392578125 
[2025-03-16 17:39:42 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 10 loss:0.025583477690815926 norm:0.0010077228071168065 max memory_allocated 49661.77392578125 
[2025-03-16 17:41:07 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 11 loss:0.02495984174311161 norm:0.000916825607419014 max memory_allocated 49661.77392578125 
[2025-03-16 17:42:32 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 12 loss:0.025459906086325645 norm:0.001182751846499741 max memory_allocated 49661.77392578125 
[2025-03-16 17:43:57 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 13 loss:0.02450796589255333 norm:0.001078455476090312 max memory_allocated 49661.77392578125 
[2025-03-16 17:45:21 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 14 loss:0.024568885564804077 norm:0.0011270692339166999 max memory_allocated 49661.77392578125 
[2025-03-16 17:46:46 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 15 loss:0.023952482268214226 norm:0.000988048268482089 max memory_allocated 49661.77392578125 
[2025-03-16 17:48:11 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 16 loss:0.023990448564291 norm:0.0009961557807400823 max memory_allocated 49661.77392578125 
[2025-03-16 17:49:36 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 17 loss:0.023892048746347427 norm:0.0010662359418347478 max memory_allocated 49661.77392578125 
[2025-03-16 17:51:01 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 18 loss:0.024285195395350456 norm:0.0011409149738028646 max memory_allocated 49661.77392578125 
[2025-03-16 17:52:26 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 5-6 epoch 19 loss:0.02359580062329769 norm:0.0009879833087325096 max memory_allocated 49661.77392578125 
[2025-03-16 17:53:12 root] (abq_llm_calib_config3_cbq.py 294): INFO === Start quantize layers 6 to 7 ===
[2025-03-16 17:54:43 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 6-7 epoch 0 loss:0.059209682047367096 norm:0.0033678761683404446 max memory_allocated 49661.77392578125 
[2025-03-16 17:56:08 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 6-7 epoch 1 loss:0.03609136864542961 norm:0.001409416669048369 max memory_allocated 49661.77392578125 
[2025-03-16 17:57:33 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 6-7 epoch 2 loss:0.028199169784784317 norm:0.0007604503189213574 max memory_allocated 49661.77392578125 
[2025-03-16 17:58:58 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 6-7 epoch 3 loss:0.02514239400625229 norm:0.0005752372089773417 max memory_allocated 49661.77392578125 
[2025-03-16 18:00:22 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 6-7 epoch 4 loss:0.023689478635787964 norm:0.0004928138805553317 max memory_allocated 49661.77392578125 
[2025-03-16 18:01:47 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 6-7 epoch 5 loss:0.02273467369377613 norm:0.0004640922124963254 max memory_allocated 49661.77392578125 
[2025-03-16 18:03:12 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 6-7 epoch 6 loss:0.022068578749895096 norm:0.0004410615365486592 max memory_allocated 49661.77392578125 
[2025-03-16 18:04:37 root] (abq_llm_calib_config3_cbq.py 447): INFO layers 6-7 epoch 7 loss:0.02149369940161705 norm:0.0004068321723025292 max memory_allocated 49661.77392578125 
